#    L    TT             EE             TE             PP             TP          
   282   0.495080E+04   0.530811E+01   0.103241E+03   0.142697E+07   0.113768E+04
   283   0.492227E+04   0.544679E+01   0.104369E+03   0.142077E+07   0.112822E+04
   284   0.489345E+04   0.558752E+01   0.105472E+03   0.141462E+07   0.111883E+04
   285   0.486435E+04   0.573032E+01   0.106549E+03   0.140850E+07   0.110951E+04
   286   0.483489E+04   0.587503E+01   0.107594E+03   0.140243E+07   0.110026E+04
   287   0.480515E+04   0.602168E+01   0.108621E+03   0.139640E+07   0.109108E+04
   288   0.477519E+04   0.617027E+01   0.109614E+03   0.139041E+07   0.108196E+04
   289   0.474495E+04   0.632074E+01   0.110582E+03   0.138446E+07   0.107291E+04
   290   0.471449E+04   0.647296E+01   0.111525E+03   0.137855E+07   0.106393E+04
   291   0.468382E+04   0.662768E+01   0.112427E+03   0.137267E+07   0.105501E+04
   292   0.465263E+04   0.678379E+01   0.113311E+03   0.136684E+07   0.104616E+04
   293   0.462153E+04   0.694094E+01   0.114154E+03   0.136104E+07   0.103736E+04
   294   0.459005E+04   0.710061E+01   0.114980E+03   0.135528E+07   0.102864E+04
   295   0.455858E+04   0.726135E+01   0.115765E+03   0.134956E+07   0.101997E+04
   296   0.452674E+04   0.742464E+01   0.116524E+03   0.134387E+07   0.101137E+04
   297   0.449475E+04   0.758827E+01   0.117257E+03   0.133822E+07   0.100282E+04
   298   0.446246E+04   0.775447E+01   0.117950E+03   0.133261E+07   0.994340E+03
   299   0.443010E+04   0.792252E+01   0.118610E+03   0.132703E+07   0.985915E+03
   300   0.439751E+04   0.809094E+01   0.119236E+03   0.132149E+07   0.977549E+03
   301   0.436476E+04   0.826122E+01   0.119837E+03   0.131598E+07   0.969241E+03
   302   0.433194E+04   0.843264E+01   0.120412E+03   0.131050E+07   0.960990E+03
   303   0.429897E+04   0.860594E+01   0.120946E+03   0.130506E+07   0.952795E+03
   304   0.426584E+04   0.878114E+01   0.121439E+03   0.129965E+07   0.944655E+03
   305   0.423264E+04   0.895675E+01   0.121905E+03   0.129427E+07   0.936570E+03
   306   0.419928E+04   0.913353E+01   0.122338E+03   0.128893E+07   0.928537E+03
   307   0.416585E+04   0.931149E+01   0.122728E+03   0.128362E+07   0.920558E+03
   308   0.413233E+04   0.949211E+01   0.123100E+03   0.127834E+07   0.912630E+03
   309   0.409881E+04   0.967245E+01   0.123422E+03   0.127310E+07   0.904753E+03
   310   0.406514E+04   0.985324E+01   0.123716E+03   0.126789E+07   0.896927E+03
   311   0.403146E+04   0.100367E+02   0.123969E+03   0.126271E+07   0.889149E+03
   312   0.399778E+04   0.102200E+02   0.124194E+03   0.125756E+07   0.881420E+03
   313   0.396402E+04   0.104044E+02   0.124376E+03   0.125244E+07   0.873738E+03
   314   0.393026E+04   0.105901E+02   0.124531E+03   0.124735E+07   0.866103E+03
   315   0.389649E+04   0.107755E+02   0.124642E+03   0.124229E+07   0.858514E+03
   316   0.386271E+04   0.109622E+02   0.124718E+03   0.123727E+07   0.850969E+03
   317   0.382893E+04   0.111487E+02   0.124758E+03   0.123227E+07   0.843469E+03
   318   0.379515E+04   0.113372E+02   0.124762E+03   0.122730E+07   0.836012E+03
   319   0.376143E+04   0.115255E+02   0.124730E+03   0.122237E+07   0.828597E+03
   320   0.372779E+04   0.117143E+02   0.124669E+03   0.121746E+07   0.821224E+03
