#    L    TT             EE             BB             TE          
   189   0.545792E+04   0.730931E+00   0.121754E-01  -0.292698E+02
   190   0.547761E+04   0.723553E+00   0.123269E-01  -0.283688E+02
   191   0.549645E+04   0.716526E+00   0.124794E-01  -0.274413E+02
   192   0.551494E+04   0.709867E+00   0.126330E-01  -0.264894E+02
   193   0.553288E+04   0.703615E+00   0.127877E-01  -0.255146E+02
   194   0.555049E+04   0.697794E+00   0.129434E-01  -0.245146E+02
   195   0.556754E+04   0.692438E+00   0.131002E-01  -0.234916E+02
   196   0.558403E+04   0.687578E+00   0.132581E-01  -0.224447E+02
   197   0.560012E+04   0.683254E+00   0.134169E-01  -0.213754E+02
   198   0.561573E+04   0.679484E+00   0.135768E-01  -0.202828E+02
   199   0.563086E+04   0.676298E+00   0.137378E-01  -0.191676E+02
   200   0.564552E+04   0.673722E+00   0.138997E-01  -0.180305E+02
   201   0.565962E+04   0.671812E+00   0.140627E-01  -0.168708E+02
   202   0.567324E+04   0.670573E+00   0.142267E-01  -0.156897E+02
   203   0.568632E+04   0.670065E+00   0.143916E-01  -0.144865E+02
   204   0.569876E+04   0.670311E+00   0.145576E-01  -0.132641E+02
   205   0.571072E+04   0.671356E+00   0.147246E-01  -0.120202E+02
   206   0.572205E+04   0.673236E+00   0.148925E-01  -0.107560E+02
   207   0.573289E+04   0.675973E+00   0.150615E-01  -0.947176E+01
   208   0.574303E+04   0.679620E+00   0.152314E-01  -0.816803E+01
   209   0.575261E+04   0.684199E+00   0.154022E-01  -0.684509E+01
   210   0.576163E+04   0.689762E+00   0.155740E-01  -0.550374E+01
   211   0.577008E+04   0.696339E+00   0.157468E-01  -0.414396E+01
   212   0.577783E+04   0.703959E+00   0.159205E-01  -0.276663E+01
   213   0.578508E+04   0.712667E+00   0.160951E-01  -0.137161E+01
   214   0.579169E+04   0.722454E+00   0.162707E-01   0.399739E-01
   215   0.579774E+04   0.733515E+00   0.164471E-01   0.146744E+01
   216   0.580314E+04   0.745664E+00   0.166245E-01   0.291140E+01
   217   0.580805E+04   0.759055E+00   0.168027E-01   0.436992E+01
   218   0.581231E+04   0.773690E+00   0.169819E-01   0.584330E+01
   219   0.581600E+04   0.789568E+00   0.171618E-01   0.733258E+01
   220   0.581912E+04   0.806837E+00   0.173427E-01   0.883338E+01
   221   0.582167E+04   0.825423E+00   0.175243E-01   0.103480E+02
   222   0.582364E+04   0.845474E+00   0.177068E-01   0.118751E+02
   223   0.582489E+04   0.866916E+00   0.178901E-01   0.134154E+02
   224   0.582571E+04   0.889748E+00   0.180741E-01   0.149653E+02
   225   0.582587E+04   0.914119E+00   0.182589E-01   0.165278E+02
   226   0.582546E+04   0.940029E+00   0.184445E-01   0.180994E+02
   227   0.582439E+04   0.967477E+00   0.186308E-01   0.196816E+02
   228   0.582282E+04   0.996463E+00   0.188178E-01   0.212729E+02
   229   0.582066E+04   0.102706E+01   0.190054E-01   0.228720E+02
   230   0.581784E+04   0.105927E+01   0.191938E-01   0.244798E+02
   231   0.581436E+04   0.109317E+01   0.193827E-01   0.260954E+02
   232   0.581038E+04   0.112867E+01   0.195723E-01   0.277176E+02
   233   0.580580E+04   0.116601E+01   0.197624E-01   0.293449E+02
   234   0.580049E+04   0.120504E+01   0.199531E-01   0.309782E+02
   235   0.579466E+04   0.124582E+01   0.201443E-01   0.326159E+02
   236   0.578816E+04   0.128836E+01   0.203361E-01   0.342584E+02
   237   0.578107E+04   0.133273E+01   0.205283E-01   0.359040E+02
   238   0.577339E+04   0.137901E+01   0.207209E-01   0.375529E+02
   239   0.576519E+04   0.142705E+01   0.209140E-01   0.392045E+02
   240   0.575624E+04   0.147692E+01   0.211074E-01   0.408566E+02
   241   0.574684E+04   0.152876E+01   0.213012E-01   0.425100E+02
   242   0.573685E+04   0.158244E+01   0.214954E-01   0.441640E+02
   243   0.572625E+04   0.163809E+01   0.216898E-01   0.458173E+02
   244   0.571505E+04   0.169565E+01   0.218845E-01   0.474707E+02
   245   0.570325E+04   0.175519E+01   0.220794E-01   0.491213E+02
   246   0.569092E+04   0.181670E+01   0.222745E-01   0.507707E+02
   247   0.567806E+04   0.188011E+01   0.224698E-01   0.524166E+02
   248   0.566459E+04   0.194580E+01   0.226653E-01   0.540593E+02
   249   0.565066E+04   0.201324E+01   0.228608E-01   0.556980E+02
   250   0.563612E+04   0.208288E+01   0.230565E-01   0.573314E+02
   251   0.562112E+04   0.215442E+01   0.232521E-01   0.589602E+02
   252   0.560543E+04   0.222809E+01   0.234478E-01   0.605830E+02
   253   0.558943E+04   0.230369E+01   0.236435E-01   0.621982E+02
   254   0.557281E+04   0.238150E+01   0.238392E-01   0.638060E+02
   255   0.555566E+04   0.246126E+01   0.240348E-01   0.654061E+02
   256   0.553803E+04   0.254334E+01   0.242303E-01   0.669987E+02
   257   0.551994E+04   0.262731E+01   0.244257E-01   0.685755E+02
