#    L    TT             EE             BB             TE             PP             TP             EP          
  1114   0.106148E+04   0.241851E+02   0.000000E+00  -0.797931E+02   0.353126E-08  -0.253474E-05   0.384498E-06
  1115   0.106448E+04   0.238999E+02   0.000000E+00  -0.796379E+02   0.352365E-08  -0.253761E-05   0.380598E-06
  1116   0.106747E+04   0.236157E+02   0.000000E+00  -0.794611E+02   0.351607E-08  -0.254023E-05   0.376681E-06
  1117   0.107036E+04   0.233325E+02   0.000000E+00  -0.792641E+02   0.350850E-08  -0.254260E-05   0.372748E-06
  1118   0.107324E+04   0.230512E+02   0.000000E+00  -0.790450E+02   0.350096E-08  -0.254472E-05   0.368800E-06
  1119   0.107618E+04   0.227704E+02   0.000000E+00  -0.788067E+02   0.349343E-08  -0.254660E-05   0.364835E-06
  1120   0.107902E+04   0.224915E+02   0.000000E+00  -0.785481E+02   0.348592E-08  -0.254823E-05   0.360856E-06
  1121   0.108185E+04   0.222139E+02   0.000000E+00  -0.782683E+02   0.347844E-08  -0.254963E-05   0.356861E-06
  1122   0.108465E+04   0.219376E+02   0.000000E+00  -0.779700E+02   0.347097E-08  -0.255079E-05   0.352851E-06
  1123   0.108735E+04   0.216641E+02   0.000000E+00  -0.776522E+02   0.346352E-08  -0.255172E-05   0.348827E-06
  1124   0.109010E+04   0.213913E+02   0.000000E+00  -0.773147E+02   0.345609E-08  -0.255241E-05   0.344789E-06
  1125   0.109276E+04   0.211208E+02   0.000000E+00  -0.769573E+02   0.344868E-08  -0.255288E-05   0.340736E-06
  1126   0.109538E+04   0.208525E+02   0.000000E+00  -0.765820E+02   0.344129E-08  -0.255313E-05   0.336669E-06
  1127   0.109798E+04   0.205858E+02   0.000000E+00  -0.761878E+02   0.343392E-08  -0.255315E-05   0.332589E-06
  1128   0.110055E+04   0.203222E+02   0.000000E+00  -0.757759E+02   0.342657E-08  -0.255296E-05   0.328495E-06
  1129   0.110309E+04   0.200611E+02   0.000000E+00  -0.753446E+02   0.341924E-08  -0.255255E-05   0.324388E-06
  1130   0.110545E+04   0.198016E+02   0.000000E+00  -0.748960E+02   0.341192E-08  -0.255193E-05   0.320268E-06
  1131   0.110793E+04   0.195447E+02   0.000000E+00  -0.744304E+02   0.340463E-08  -0.255110E-05   0.316136E-06
  1132   0.111030E+04   0.192903E+02   0.000000E+00  -0.739464E+02   0.339735E-08  -0.255007E-05   0.311991E-06
  1133   0.111255E+04   0.190393E+02   0.000000E+00  -0.734457E+02   0.339009E-08  -0.254883E-05   0.307834E-06
  1134   0.111485E+04   0.187903E+02   0.000000E+00  -0.729274E+02   0.338286E-08  -0.254739E-05   0.303664E-06
  1135   0.111703E+04   0.185439E+02   0.000000E+00  -0.723921E+02   0.337564E-08  -0.254575E-05   0.299484E-06
  1136   0.111918E+04   0.183011E+02   0.000000E+00  -0.718418E+02   0.336844E-08  -0.254392E-05   0.295291E-06
  1137   0.112128E+04   0.180604E+02   0.000000E+00  -0.712731E+02   0.336125E-08  -0.254190E-05   0.291088E-06
  1138   0.112335E+04   0.178240E+02   0.000000E+00  -0.706897E+02   0.335409E-08  -0.253969E-05   0.286873E-06
  1139   0.112537E+04   0.175891E+02   0.000000E+00  -0.700891E+02   0.334694E-08  -0.253730E-05   0.282648E-06
  1140   0.112727E+04   0.173586E+02   0.000000E+00  -0.694739E+02   0.333982E-08  -0.253473E-05   0.278412E-06
  1141   0.112913E+04   0.171296E+02   0.000000E+00  -0.688426E+02   0.333271E-08  -0.253197E-05   0.274165E-06
  1142   0.113095E+04   0.169053E+02   0.000000E+00  -0.681962E+02   0.332562E-08  -0.252904E-05   0.269909E-06
  1143   0.113271E+04   0.166833E+02   0.000000E+00  -0.675354E+02   0.331855E-08  -0.252594E-05   0.265643E-06
  1144   0.113428E+04   0.164645E+02   0.000000E+00  -0.668599E+02   0.331149E-08  -0.252266E-05   0.261368E-06
  1145   0.113595E+04   0.162504E+02   0.000000E+00  -0.661695E+02   0.330446E-08  -0.251922E-05   0.257083E-06
  1146   0.113749E+04   0.160388E+02   0.000000E+00  -0.654647E+02   0.329744E-08  -0.251562E-05   0.252789E-06
  1147   0.113898E+04   0.158313E+02   0.000000E+00  -0.647460E+02   0.329044E-08  -0.251185E-05   0.248486E-06
  1148   0.114034E+04   0.156265E+02   0.000000E+00  -0.640131E+02   0.328346E-08  -0.250792E-05   0.244175E-06
  1149   0.114172E+04   0.154258E+02   0.000000E+00  -0.632674E+02   0.327650E-08  -0.250385E-05   0.239855E-06
  1150   0.114297E+04   0.152286E+02   0.000000E+00  -0.625078E+02   0.326955E-08  -0.249961E-05   0.235527E-06
  1151   0.114424E+04   0.150349E+02   0.000000E+00  -0.617349E+02   0.326262E-08  -0.249523E-05   0.231192E-06
  1152   0.114530E+04   0.148449E+02   0.000000E+00  -0.609495E+02   0.325572E-08  -0.249070E-05   0.226849E-06
  1153   0.114645E+04   0.146592E+02   0.000000E+00  -0.601525E+02   0.324882E-08  -0.248603E-05   0.222499E-06
  1154   0.114747E+04   0.144774E+02   0.000000E+00  -0.593423E+02   0.324195E-08  -0.248120E-05   0.218143E-06
  1155   0.114842E+04   0.142994E+02   0.000000E+00  -0.585214E+02   0.323509E-08  -0.247624E-05   0.213782E-06
  1156   0.114924E+04   0.141246E+02   0.000000E+00  -0.576907E+02   0.322825E-08  -0.247112E-05   0.209415E-06
  1157   0.114998E+04   0.139538E+02   0.000000E+00  -0.568486E+02   0.322143E-08  -0.246587E-05   0.205043E-06
  1158   0.115074E+04   0.137879E+02   0.000000E+00  -0.559975E+02   0.321463E-08  -0.246047E-05   0.200668E-06
  1159   0.115143E+04   0.136254E+02   0.000000E+00  -0.551369E+02   0.320784E-08  -0.245493E-05   0.196289E-06
  1160   0.115190E+04   0.134678E+02   0.000000E+00  -0.542689E+02   0.320107E-08  -0.244925E-05   0.191906E-06
  1161   0.115245E+04   0.133139E+02   0.000000E+00  -0.533915E+02   0.319432E-08  -0.244343E-05   0.187522E-06
  1162   0.115285E+04   0.131644E+02   0.000000E+00  -0.525070E+02   0.318759E-08  -0.243747E-05   0.183135E-06
  1163   0.115318E+04   0.130193E+02   0.000000E+00  -0.516155E+02   0.318087E-08  -0.243137E-05   0.178747E-06
  1164   0.115351E+04   0.128789E+02   0.000000E+00  -0.507170E+02   0.317417E-08  -0.242514E-05   0.174358E-06
  1165   0.115368E+04   0.127424E+02   0.000000E+00  -0.498117E+02   0.316749E-08  -0.241877E-05   0.169969E-06
  1166   0.115371E+04   0.126106E+02   0.000000E+00  -0.489012E+02   0.316082E-08  -0.241227E-05   0.165579E-06
  1167   0.115381E+04   0.124828E+02   0.000000E+00  -0.479855E+02   0.315417E-08  -0.240563E-05   0.161191E-06
  1168   0.115375E+04   0.123600E+02   0.000000E+00  -0.470640E+02   0.314754E-08  -0.239886E-05   0.156804E-06
  1169   0.115368E+04   0.122414E+02   0.000000E+00  -0.461398E+02   0.314092E-08  -0.239196E-05   0.152418E-06
  1170   0.115353E+04   0.121271E+02   0.000000E+00  -0.452100E+02   0.313433E-08  -0.238493E-05   0.148035E-06
  1171   0.115322E+04   0.120179E+02   0.000000E+00  -0.442776E+02   0.312774E-08  -0.237777E-05   0.143655E-06
  1172   0.115290E+04   0.119132E+02   0.000000E+00  -0.433420E+02   0.312118E-08  -0.237047E-05   0.139278E-06
  1173   0.115249E+04   0.118131E+02   0.000000E+00  -0.424033E+02   0.311463E-08  -0.236306E-05   0.134905E-06
  1174   0.115200E+04   0.117169E+02   0.000000E+00  -0.414628E+02   0.310810E-08  -0.235551E-05   0.130536E-06
  1175   0.115141E+04   0.116253E+02   0.000000E+00  -0.405203E+02   0.310159E-08  -0.234784E-05   0.126173E-06
  1176   0.115066E+04   0.115386E+02   0.000000E+00  -0.395768E+02   0.309509E-08  -0.234004E-05   0.121815E-06
  1177   0.114996E+04   0.114575E+02   0.000000E+00  -0.386319E+02   0.308861E-08  -0.233212E-05   0.117463E-06
  1178   0.114910E+04   0.113799E+02   0.000000E+00  -0.376864E+02   0.308214E-08  -0.232407E-05   0.113117E-06
  1179   0.114829E+04   0.113087E+02   0.000000E+00  -0.367406E+02   0.307570E-08  -0.231590E-05   0.108779E-06
  1180   0.114731E+04   0.112420E+02   0.000000E+00  -0.357949E+02   0.306926E-08  -0.230761E-05   0.104448E-06
  1181   0.114630E+04   0.111789E+02   0.000000E+00  -0.348496E+02   0.306285E-08  -0.229920E-05   0.100126E-06
  1182   0.114512E+04   0.111212E+02   0.000000E+00  -0.339052E+02   0.305645E-08  -0.229067E-05   0.958123E-07
  1183   0.114392E+04   0.110680E+02   0.000000E+00  -0.329619E+02   0.305007E-08  -0.228203E-05   0.915078E-07
  1184   0.114261E+04   0.110188E+02   0.000000E+00  -0.320202E+02   0.304370E-08  -0.227326E-05   0.872132E-07
  1185   0.114127E+04   0.109758E+02   0.000000E+00  -0.310803E+02   0.303735E-08  -0.226438E-05   0.829290E-07
  1186   0.113983E+04   0.109370E+02   0.000000E+00  -0.301426E+02   0.303102E-08  -0.225538E-05   0.786556E-07
  1187   0.113835E+04   0.109031E+02   0.000000E+00  -0.292075E+02   0.302470E-08  -0.224627E-05   0.743936E-07
  1188   0.113677E+04   0.108735E+02   0.000000E+00  -0.282754E+02   0.301840E-08  -0.223705E-05   0.701435E-07
  1189   0.113508E+04   0.108489E+02   0.000000E+00  -0.273463E+02   0.301211E-08  -0.222771E-05   0.659059E-07
  1190   0.113335E+04   0.108288E+02   0.000000E+00  -0.264208E+02   0.300584E-08  -0.221826E-05   0.616814E-07
  1191   0.113151E+04   0.108140E+02   0.000000E+00  -0.254988E+02   0.299959E-08  -0.220870E-05   0.574703E-07
  1192   0.112963E+04   0.108037E+02   0.000000E+00  -0.245809E+02   0.299335E-08  -0.219903E-05   0.532734E-07
  1193   0.112764E+04   0.107981E+02   0.000000E+00  -0.236672E+02   0.298712E-08  -0.218925E-05   0.490911E-07
  1194   0.112560E+04   0.107972E+02   0.000000E+00  -0.227579E+02   0.298092E-08  -0.217936E-05   0.449239E-07
  1195   0.112353E+04   0.108012E+02   0.000000E+00  -0.218534E+02   0.297473E-08  -0.216936E-05   0.407725E-07
  1196   0.112126E+04   0.108109E+02   0.000000E+00  -0.209541E+02   0.296855E-08  -0.215926E-05   0.366372E-07
  1197   0.111901E+04   0.108240E+02   0.000000E+00  -0.200600E+02   0.296239E-08  -0.214906E-05   0.325187E-07
  1198   0.111665E+04   0.108423E+02   0.000000E+00  -0.191725E+02   0.295625E-08  -0.213875E-05   0.284175E-07
  1199   0.111424E+04   0.108649E+02   0.000000E+00  -0.182894E+02   0.295012E-08  -0.212834E-05   0.243341E-07
  1200   0.111170E+04   0.108928E+02   0.000000E+00  -0.174125E+02   0.294400E-08  -0.211782E-05   0.202691E-07
  1201   0.110919E+04   0.109244E+02   0.000000E+00  -0.165425E+02   0.293790E-08  -0.210720E-05   0.162230E-07
  1202   0.110647E+04   0.109622E+02   0.000000E+00  -0.156784E+02   0.293182E-08  -0.209649E-05   0.121959E-07
  1203   0.110378E+04   0.110039E+02   0.000000E+00  -0.148218E+02   0.292575E-08  -0.208567E-05   0.818800E-08
  1204   0.110097E+04   0.110502E+02   0.000000E+00  -0.139724E+02   0.291970E-08  -0.207475E-05   0.419956E-08
  1205   0.109810E+04   0.110998E+02   0.000000E+00  -0.131312E+02   0.291366E-08  -0.206374E-05   0.230700E-09
  1206   0.109517E+04   0.111548E+02   0.000000E+00  -0.122978E+02   0.290764E-08  -0.205263E-05  -0.371839E-08
  1207   0.109227E+04   0.112139E+02   0.000000E+00  -0.114740E+02   0.290163E-08  -0.204142E-05  -0.764755E-08
  1208   0.108925E+04   0.112778E+02   0.000000E+00  -0.106579E+02   0.289564E-08  -0.203011E-05  -0.115566E-07
  1209   0.108609E+04   0.113450E+02   0.000000E+00  -0.985119E+01   0.288967E-08  -0.201871E-05  -0.154454E-07
  1210   0.108295E+04   0.114164E+02   0.000000E+00  -0.905504E+01   0.288370E-08  -0.200722E-05  -0.193137E-07
  1211   0.107969E+04   0.114927E+02   0.000000E+00  -0.826898E+01   0.287776E-08  -0.199562E-05  -0.231614E-07
  1212   0.107645E+04   0.115724E+02   0.000000E+00  -0.749258E+01   0.287182E-08  -0.198394E-05  -0.269883E-07
  1213   0.107308E+04   0.116556E+02   0.000000E+00  -0.672617E+01   0.286591E-08  -0.197216E-05  -0.307942E-07
  1214   0.106972E+04   0.117438E+02   0.000000E+00  -0.597153E+01   0.286001E-08  -0.196029E-05  -0.345790E-07
  1215   0.106632E+04   0.118349E+02   0.000000E+00  -0.522824E+01   0.285412E-08  -0.194833E-05  -0.383425E-07
  1216   0.106286E+04   0.119303E+02   0.000000E+00  -0.449661E+01   0.284825E-08  -0.193628E-05  -0.420845E-07
  1217   0.105919E+04   0.120293E+02   0.000000E+00  -0.377621E+01   0.284239E-08  -0.192414E-05  -0.458048E-07
  1218   0.105562E+04   0.121327E+02   0.000000E+00  -0.306884E+01   0.283654E-08  -0.191190E-05  -0.495033E-07
  1219   0.105191E+04   0.122383E+02   0.000000E+00  -0.237259E+01   0.283071E-08  -0.189958E-05  -0.531798E-07
  1220   0.104823E+04   0.123476E+02   0.000000E+00  -0.169000E+01   0.282490E-08  -0.188717E-05  -0.568341E-07
  1221   0.104449E+04   0.124600E+02   0.000000E+00  -0.101989E+01   0.281910E-08  -0.187468E-05  -0.604661E-07
  1222   0.104069E+04   0.125769E+02   0.000000E+00  -0.364059E+00   0.281331E-08  -0.186209E-05  -0.640756E-07
  1223   0.103683E+04   0.126969E+02   0.000000E+00   0.280142E+00   0.280754E-08  -0.184942E-05  -0.676623E-07
  1224   0.103292E+04   0.128185E+02   0.000000E+00   0.908690E+00   0.280179E-08  -0.183667E-05  -0.712262E-07
  1225   0.102902E+04   0.129447E+02   0.000000E+00   0.152350E+01   0.279604E-08  -0.182383E-05  -0.747670E-07
  1226   0.102507E+04   0.130734E+02   0.000000E+00   0.212500E+01   0.279032E-08  -0.181090E-05  -0.782846E-07
  1227   0.102113E+04   0.132053E+02   0.000000E+00   0.271140E+01   0.278460E-08  -0.179790E-05  -0.817789E-07
  1228   0.101706E+04   0.133405E+02   0.000000E+00   0.328385E+01   0.277890E-08  -0.178481E-05  -0.852496E-07
  1229   0.101301E+04   0.134782E+02   0.000000E+00   0.384058E+01   0.277322E-08  -0.177163E-05  -0.886965E-07
  1230   0.100874E+04   0.136185E+02   0.000000E+00   0.438349E+01   0.276755E-08  -0.175838E-05  -0.921196E-07
  1231   0.100457E+04   0.137621E+02   0.000000E+00   0.491078E+01   0.276189E-08  -0.174505E-05  -0.955185E-07
  1232   0.100034E+04   0.139077E+02   0.000000E+00   0.542362E+01   0.275625E-08  -0.173163E-05  -0.988933E-07
  1233   0.996195E+03   0.140574E+02   0.000000E+00   0.591948E+01   0.275062E-08  -0.171814E-05  -0.102244E-06
  1234   0.991918E+03   0.142083E+02   0.000000E+00   0.640101E+01   0.274500E-08  -0.170457E-05  -0.105569E-06
  1235   0.987878E+03   0.143627E+02   0.000000E+00   0.686641E+01   0.273940E-08  -0.169092E-05  -0.108870E-06
  1236   0.983628E+03   0.145185E+02   0.000000E+00   0.731611E+01   0.273381E-08  -0.167719E-05  -0.112146E-06
  1237   0.979318E+03   0.146770E+02   0.000000E+00   0.774905E+01   0.272824E-08  -0.166339E-05  -0.115397E-06
  1238   0.975022E+03   0.148384E+02   0.000000E+00   0.816568E+01   0.272268E-08  -0.164951E-05  -0.118623E-06
  1239   0.970664E+03   0.150012E+02   0.000000E+00   0.856566E+01   0.271713E-08  -0.163555E-05  -0.121823E-06
  1240   0.966245E+03   0.151669E+02   0.000000E+00   0.895018E+01   0.271160E-08  -0.162152E-05  -0.124997E-06
  1241   0.961912E+03   0.153340E+02   0.000000E+00   0.931743E+01   0.270608E-08  -0.160742E-05  -0.128146E-06
  1242   0.957444E+03   0.155049E+02   0.000000E+00   0.966934E+01   0.270058E-08  -0.159324E-05  -0.131269E-06
  1243   0.952987E+03   0.156759E+02   0.000000E+00   0.100024E+02   0.269509E-08  -0.157900E-05  -0.134365E-06
  1244   0.948542E+03   0.158506E+02   0.000000E+00   0.103201E+02   0.268961E-08  -0.156468E-05  -0.137436E-06
  1245   0.944109E+03   0.160269E+02   0.000000E+00   0.106204E+02   0.268414E-08  -0.155029E-05  -0.140479E-06
  1246   0.939612E+03   0.162042E+02   0.000000E+00   0.109048E+02   0.267869E-08  -0.153582E-05  -0.143497E-06
  1247   0.935053E+03   0.163838E+02   0.000000E+00   0.111714E+02   0.267326E-08  -0.152129E-05  -0.146487E-06
  1248   0.930504E+03   0.165651E+02   0.000000E+00   0.114205E+02   0.266783E-08  -0.150669E-05  -0.149450E-06
  1249   0.925965E+03   0.167497E+02   0.000000E+00   0.116528E+02   0.266242E-08  -0.149202E-05  -0.152386E-06
  1250   0.921437E+03   0.169345E+02   0.000000E+00   0.118677E+02   0.265702E-08  -0.147729E-05  -0.155295E-06
  1251   0.916844E+03   0.171204E+02   0.000000E+00   0.120652E+02   0.265164E-08  -0.146249E-05  -0.158176E-06
  1252   0.912337E+03   0.173095E+02   0.000000E+00   0.122451E+02   0.264627E-08  -0.144762E-05  -0.161030E-06
  1253   0.907693E+03   0.174989E+02   0.000000E+00   0.124080E+02   0.264091E-08  -0.143269E-05  -0.163855E-06
  1254   0.903062E+03   0.176892E+02   0.000000E+00   0.125537E+02   0.263556E-08  -0.141771E-05  -0.166653E-06
  1255   0.898444E+03   0.178818E+02   0.000000E+00   0.126820E+02   0.263023E-08  -0.140267E-05  -0.169422E-06
  1256   0.893916E+03   0.180746E+02   0.000000E+00   0.127935E+02   0.262491E-08  -0.138758E-05  -0.172163E-06
  1257   0.889328E+03   0.182690E+02   0.000000E+00   0.128878E+02   0.261961E-08  -0.137243E-05  -0.174876E-06
  1258   0.884683E+03   0.184634E+02   0.000000E+00   0.129653E+02   0.261431E-08  -0.135725E-05  -0.177560E-06
  1259   0.880055E+03   0.186592E+02   0.000000E+00   0.130259E+02   0.260903E-08  -0.134202E-05  -0.180215E-06
  1260   0.875446E+03   0.188550E+02   0.000000E+00   0.130697E+02   0.260376E-08  -0.132675E-05  -0.182840E-06
  1261   0.870856E+03   0.190522E+02   0.000000E+00   0.130969E+02   0.259851E-08  -0.131144E-05  -0.185437E-06
  1262   0.866286E+03   0.192500E+02   0.000000E+00   0.131076E+02   0.259327E-08  -0.129610E-05  -0.188004E-06
  1263   0.861737E+03   0.194476E+02   0.000000E+00   0.131016E+02   0.258804E-08  -0.128072E-05  -0.190542E-06
  1264   0.857137E+03   0.196458E+02   0.000000E+00   0.130790E+02   0.258282E-08  -0.126532E-05  -0.193050E-06
  1265   0.852633E+03   0.198436E+02   0.000000E+00   0.130402E+02   0.257762E-08  -0.124990E-05  -0.195528E-06
  1266   0.848079E+03   0.200420E+02   0.000000E+00   0.129852E+02   0.257243E-08  -0.123445E-05  -0.197976E-06
  1267   0.843550E+03   0.202392E+02   0.000000E+00   0.129139E+02   0.256725E-08  -0.121898E-05  -0.200394E-06
  1268   0.839055E+03   0.204383E+02   0.000000E+00   0.128264E+02   0.256208E-08  -0.120350E-05  -0.202782E-06
  1269   0.834593E+03   0.206348E+02   0.000000E+00   0.127234E+02   0.255693E-08  -0.118800E-05  -0.205138E-06
  1270   0.830130E+03   0.208315E+02   0.000000E+00   0.126036E+02   0.255179E-08  -0.117250E-05  -0.207465E-06
  1271   0.825702E+03   0.210285E+02   0.000000E+00   0.124686E+02   0.254666E-08  -0.115698E-05  -0.209760E-06
  1272   0.821282E+03   0.212249E+02   0.000000E+00   0.123180E+02   0.254155E-08  -0.114147E-05  -0.212024E-06
  1273   0.816871E+03   0.214200E+02   0.000000E+00   0.121516E+02   0.253644E-08  -0.112595E-05  -0.214257E-06
  1274   0.812498E+03   0.216137E+02   0.000000E+00   0.119701E+02   0.253135E-08  -0.111043E-05  -0.216459E-06
  1275   0.808150E+03   0.218075E+02   0.000000E+00   0.117738E+02   0.252627E-08  -0.109492E-05  -0.218629E-06
  1276   0.803820E+03   0.220006E+02   0.000000E+00   0.115618E+02   0.252121E-08  -0.107941E-05  -0.220767E-06
  1277   0.799525E+03   0.221930E+02   0.000000E+00   0.113353E+02   0.251615E-08  -0.106392E-05  -0.222873E-06
  1278   0.795257E+03   0.223838E+02   0.000000E+00   0.110935E+02   0.251111E-08  -0.104844E-05  -0.224948E-06
  1279   0.791026E+03   0.225730E+02   0.000000E+00   0.108375E+02   0.250608E-08  -0.103297E-05  -0.226990E-06
  1280   0.786832E+03   0.227621E+02   0.000000E+00   0.105656E+02   0.250106E-08  -0.101753E-05  -0.228999E-06
  1281   0.782668E+03   0.229496E+02   0.000000E+00   0.102806E+02   0.249606E-08  -0.100211E-05  -0.230976E-06
  1282   0.778543E+03   0.231353E+02   0.000000E+00   0.998081E+01   0.249106E-08  -0.986714E-06  -0.232921E-06
  1283   0.774451E+03   0.233201E+02   0.000000E+00   0.966667E+01   0.248608E-08  -0.971347E-06  -0.234832E-06
  1284   0.770400E+03   0.235031E+02   0.000000E+00   0.933798E+01   0.248111E-08  -0.956011E-06  -0.236710E-06
  1285   0.766375E+03   0.236850E+02   0.000000E+00   0.899601E+01   0.247615E-08  -0.940711E-06  -0.238555E-06
  1286   0.762393E+03   0.238643E+02   0.000000E+00   0.863977E+01   0.247121E-08  -0.925447E-06  -0.240367E-06
  1287   0.758455E+03   0.240424E+02   0.000000E+00   0.827053E+01   0.246627E-08  -0.910225E-06  -0.242145E-06
  1288   0.754561E+03   0.242186E+02   0.000000E+00   0.788657E+01   0.246135E-08  -0.895046E-06  -0.243889E-06
  1289   0.750705E+03   0.243936E+02   0.000000E+00   0.749064E+01   0.245644E-08  -0.879913E-06  -0.245600E-06
  1290   0.746889E+03   0.245657E+02   0.000000E+00   0.708028E+01   0.245154E-08  -0.864831E-06  -0.247276E-06
  1291   0.743119E+03   0.247366E+02   0.000000E+00   0.665674E+01   0.244666E-08  -0.849800E-06  -0.248918E-06
  1292   0.739391E+03   0.249039E+02   0.000000E+00   0.621981E+01   0.244178E-08  -0.834825E-06  -0.250525E-06
  1293   0.735704E+03   0.250712E+02   0.000000E+00   0.576925E+01   0.243692E-08  -0.819909E-06  -0.252098E-06
  1294   0.732075E+03   0.252357E+02   0.000000E+00   0.530855E+01   0.243206E-08  -0.805054E-06  -0.253636E-06
  1295   0.728482E+03   0.253978E+02   0.000000E+00   0.483302E+01   0.242722E-08  -0.790264E-06  -0.255140E-06
  1296   0.724934E+03   0.255585E+02   0.000000E+00   0.434689E+01   0.242240E-08  -0.775541E-06  -0.256608E-06
  1297   0.721439E+03   0.257168E+02   0.000000E+00   0.384697E+01   0.241758E-08  -0.760888E-06  -0.258041E-06
  1298   0.717990E+03   0.258728E+02   0.000000E+00   0.333525E+01   0.241277E-08  -0.746309E-06  -0.259438E-06
  1299   0.714581E+03   0.260264E+02   0.000000E+00   0.281076E+01   0.240798E-08  -0.731806E-06  -0.260800E-06
  1300   0.711236E+03   0.261769E+02   0.000000E+00   0.227476E+01   0.240319E-08  -0.717383E-06  -0.262126E-06
  1301   0.707940E+03   0.263263E+02   0.000000E+00   0.172708E+01   0.239842E-08  -0.703042E-06  -0.263416E-06
  1302   0.704686E+03   0.264724E+02   0.000000E+00   0.116845E+01   0.239366E-08  -0.688782E-06  -0.264670E-06
  1303   0.701485E+03   0.266159E+02   0.000000E+00   0.597448E+00   0.238891E-08  -0.674602E-06  -0.265889E-06
  1304   0.698336E+03   0.267575E+02   0.000000E+00   0.163528E-01   0.238417E-08  -0.660502E-06  -0.267072E-06
  1305   0.695241E+03   0.268956E+02   0.000000E+00  -0.576269E+00   0.237945E-08  -0.646481E-06  -0.268220E-06
  1306   0.692186E+03   0.270322E+02   0.000000E+00  -0.117739E+01   0.237473E-08  -0.632537E-06  -0.269333E-06
  1307   0.689202E+03   0.271653E+02   0.000000E+00  -0.178771E+01   0.237002E-08  -0.618671E-06  -0.270411E-06
  1308   0.686268E+03   0.272953E+02   0.000000E+00  -0.240939E+01   0.236533E-08  -0.604880E-06  -0.271454E-06
  1309   0.683378E+03   0.274215E+02   0.000000E+00  -0.303794E+01   0.236065E-08  -0.591164E-06  -0.272463E-06
  1310   0.680555E+03   0.275461E+02   0.000000E+00  -0.367626E+01   0.235598E-08  -0.577523E-06  -0.273437E-06
  1311   0.677778E+03   0.276675E+02   0.000000E+00  -0.432207E+01   0.235132E-08  -0.563954E-06  -0.274377E-06
  1312   0.675085E+03   0.277863E+02   0.000000E+00  -0.497533E+01   0.234667E-08  -0.550457E-06  -0.275282E-06
  1313   0.672425E+03   0.279010E+02   0.000000E+00  -0.563672E+01   0.234203E-08  -0.537032E-06  -0.276154E-06
  1314   0.669830E+03   0.280130E+02   0.000000E+00  -0.630397E+01   0.233740E-08  -0.523677E-06  -0.276992E-06
  1315   0.667285E+03   0.281223E+02   0.000000E+00  -0.697850E+01   0.233278E-08  -0.510392E-06  -0.277796E-06
  1316   0.664807E+03   0.282273E+02   0.000000E+00  -0.765877E+01   0.232818E-08  -0.497175E-06  -0.278567E-06
  1317   0.662389E+03   0.283308E+02   0.000000E+00  -0.834548E+01   0.232358E-08  -0.484026E-06  -0.279305E-06
  1318   0.660017E+03   0.284291E+02   0.000000E+00  -0.903709E+01   0.231900E-08  -0.470943E-06  -0.280009E-06
  1319   0.657708E+03   0.285243E+02   0.000000E+00  -0.973503E+01   0.231442E-08  -0.457926E-06  -0.280681E-06
  1320   0.655456E+03   0.286165E+02   0.000000E+00  -0.104370E+02   0.230986E-08  -0.444973E-06  -0.281320E-06
  1321   0.653261E+03   0.287061E+02   0.000000E+00  -0.111445E+02   0.230531E-08  -0.432085E-06  -0.281926E-06
  1322   0.651132E+03   0.287903E+02   0.000000E+00  -0.118552E+02   0.230077E-08  -0.419259E-06  -0.282500E-06
  1323   0.649063E+03   0.288718E+02   0.000000E+00  -0.125697E+02   0.229624E-08  -0.406496E-06  -0.283041E-06
  1324   0.647054E+03   0.289499E+02   0.000000E+00  -0.132889E+02   0.229171E-08  -0.393793E-06  -0.283550E-06
  1325   0.645100E+03   0.290246E+02   0.000000E+00  -0.140103E+02   0.228720E-08  -0.381151E-06  -0.284028E-06
  1326   0.643217E+03   0.290956E+02   0.000000E+00  -0.147355E+02   0.228271E-08  -0.368568E-06  -0.284473E-06
  1327   0.641376E+03   0.291637E+02   0.000000E+00  -0.154637E+02   0.227822E-08  -0.356043E-06  -0.284887E-06
  1328   0.639616E+03   0.292282E+02   0.000000E+00  -0.161924E+02   0.227374E-08  -0.343576E-06  -0.285270E-06
  1329   0.637907E+03   0.292881E+02   0.000000E+00  -0.169248E+02   0.226927E-08  -0.331164E-06  -0.285621E-06
  1330   0.636258E+03   0.293441E+02   0.000000E+00  -0.176584E+02   0.226481E-08  -0.318809E-06  -0.285941E-06
  1331   0.634679E+03   0.293969E+02   0.000000E+00  -0.183933E+02   0.226036E-08  -0.306508E-06  -0.286230E-06
  1332   0.633147E+03   0.294457E+02   0.000000E+00  -0.191302E+02   0.225593E-08  -0.294261E-06  -0.286489E-06
  1333   0.631687E+03   0.294904E+02   0.000000E+00  -0.198666E+02   0.225150E-08  -0.282066E-06  -0.286716E-06
  1334   0.630284E+03   0.295325E+02   0.000000E+00  -0.206049E+02   0.224708E-08  -0.269923E-06  -0.286914E-06
  1335   0.628940E+03   0.295695E+02   0.000000E+00  -0.213435E+02   0.224268E-08  -0.257831E-06  -0.287081E-06
  1336   0.627663E+03   0.296038E+02   0.000000E+00  -0.220809E+02   0.223828E-08  -0.245789E-06  -0.287218E-06
  1337   0.626447E+03   0.296329E+02   0.000000E+00  -0.228191E+02   0.223390E-08  -0.233796E-06  -0.287325E-06
