#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1073   0.948407E+03  -0.667317E+02   0.647377E-06  -0.667317E+02   0.353718E+02   0.526205E-06   0.647377E-06   0.526205E-06   0.331222E-08
  1074   0.950400E+03  -0.674977E+02   0.626664E-06  -0.674977E+02   0.351368E+02   0.523497E-06   0.626664E-06   0.523497E-06   0.330558E-08
  1075   0.952541E+03  -0.682455E+02   0.606178E-06  -0.682455E+02   0.348975E+02   0.520740E-06   0.606178E-06   0.520740E-06   0.329896E-08
  1076   0.954682E+03  -0.689672E+02   0.585922E-06  -0.689672E+02   0.346562E+02   0.517935E-06   0.585922E-06   0.517935E-06   0.329236E-08
  1077   0.956971E+03  -0.696773E+02   0.565898E-06  -0.696773E+02   0.344119E+02   0.515082E-06   0.565898E-06   0.515082E-06   0.328577E-08
  1078   0.959185E+03  -0.703458E+02   0.546110E-06  -0.703458E+02   0.341656E+02   0.512183E-06   0.546110E-06   0.512183E-06   0.327920E-08
  1079   0.961474E+03  -0.710094E+02   0.526561E-06  -0.710094E+02   0.339156E+02   0.509239E-06   0.526561E-06   0.509239E-06   0.327264E-08
  1080   0.963912E+03  -0.716529E+02   0.507253E-06  -0.716529E+02   0.336626E+02   0.506251E-06   0.507253E-06   0.506251E-06   0.326610E-08
  1081   0.966275E+03  -0.722685E+02   0.488190E-06  -0.722685E+02   0.334089E+02   0.503220E-06   0.488190E-06   0.503220E-06   0.325957E-08
  1082   0.968714E+03  -0.728633E+02   0.469374E-06  -0.728633E+02   0.331523E+02   0.500148E-06   0.469374E-06   0.500148E-06   0.325307E-08
  1083   0.971228E+03  -0.734369E+02   0.450809E-06  -0.734369E+02   0.328927E+02   0.497035E-06   0.450809E-06   0.497035E-06   0.324657E-08
  1084   0.973817E+03  -0.739890E+02   0.432498E-06  -0.739890E+02   0.326315E+02   0.493882E-06   0.432498E-06   0.493882E-06   0.324010E-08
  1085   0.976406E+03  -0.745117E+02   0.414444E-06  -0.745117E+02   0.323680E+02   0.490692E-06   0.414444E-06   0.490692E-06   0.323364E-08
  1086   0.979072E+03  -0.750270E+02   0.396649E-06  -0.750270E+02   0.321029E+02   0.487464E-06   0.396649E-06   0.487464E-06   0.322719E-08
  1087   0.981739E+03  -0.754974E+02   0.379118E-06  -0.754974E+02   0.318362E+02   0.484200E-06   0.379118E-06   0.484200E-06   0.322076E-08
  1088   0.984407E+03  -0.759597E+02   0.361851E-06  -0.759597E+02   0.315656E+02   0.480901E-06   0.361851E-06   0.480901E-06   0.321435E-08
  1089   0.987152E+03  -0.763911E+02   0.344854E-06  -0.763911E+02   0.312948E+02   0.477568E-06   0.344854E-06   0.477568E-06   0.320795E-08
  1090   0.989898E+03  -0.768137E+02   0.328129E-06  -0.768137E+02   0.310224E+02   0.474202E-06   0.328129E-06   0.474202E-06   0.320156E-08
  1091   0.992721E+03  -0.771974E+02   0.311678E-06  -0.771974E+02   0.307475E+02   0.470805E-06   0.311678E-06   0.470805E-06   0.319519E-08
  1092   0.995620E+03  -0.775640E+02   0.295505E-06  -0.775640E+02   0.304708E+02   0.467378E-06   0.295505E-06   0.467378E-06   0.318884E-08
  1093   0.998448E+03  -0.779059E+02   0.279613E-06  -0.779059E+02   0.301939E+02   0.463921E-06   0.279613E-06   0.463921E-06   0.318251E-08
  1094   0.100120E+04  -0.782299E+02   0.264005E-06  -0.782299E+02   0.299144E+02   0.460436E-06   0.264005E-06   0.460436E-06   0.317618E-08
  1095   0.100419E+04  -0.785359E+02   0.248684E-06  -0.785359E+02   0.296353E+02   0.456924E-06   0.248684E-06   0.456924E-06   0.316988E-08
  1096   0.100710E+04  -0.788085E+02   0.233653E-06  -0.788085E+02   0.293529E+02   0.453386E-06   0.233653E-06   0.453386E-06   0.316359E-08
  1097   0.101001E+04  -0.790549E+02   0.218914E-06  -0.790549E+02   0.290702E+02   0.449823E-06   0.218914E-06   0.449823E-06   0.315731E-08
  1098   0.101300E+04  -0.792820E+02   0.204472E-06  -0.792820E+02   0.287870E+02   0.446237E-06   0.204472E-06   0.446237E-06   0.315105E-08
  1099   0.101599E+04  -0.794896E+02   0.190329E-06  -0.794896E+02   0.285026E+02   0.442628E-06   0.190329E-06   0.442628E-06   0.314480E-08
  1100   0.101899E+04  -0.796699E+02   0.176487E-06  -0.796699E+02   0.282178E+02   0.438997E-06   0.176487E-06   0.438997E-06   0.313857E-08
  1101   0.102199E+04  -0.798276E+02   0.162949E-06  -0.798276E+02   0.279311E+02   0.435346E-06   0.162949E-06   0.435346E-06   0.313236E-08
  1102   0.102515E+04  -0.799604E+02   0.149714E-06  -0.799604E+02   0.276439E+02   0.431675E-06   0.149714E-06   0.431675E-06   0.312615E-08
  1103   0.102815E+04  -0.800709E+02   0.136779E-06  -0.800709E+02   0.273563E+02   0.427984E-06   0.136779E-06   0.427984E-06   0.311997E-08
  1104   0.103123E+04  -0.801575E+02   0.124140E-06  -0.801575E+02   0.270691E+02   0.424274E-06   0.124140E-06   0.424274E-06   0.311380E-08
  1105   0.103424E+04  -0.802221E+02   0.111797E-06  -0.802221E+02   0.267809E+02   0.420544E-06   0.111797E-06   0.420544E-06   0.310764E-08
  1106   0.103731E+04  -0.802630E+02   0.997444E-07  -0.802630E+02   0.264917E+02   0.416796E-06   0.997444E-07   0.416796E-06   0.310150E-08
  1107   0.104039E+04  -0.802815E+02   0.879815E-07  -0.802815E+02   0.262031E+02   0.413028E-06   0.879815E-07   0.413028E-06   0.309537E-08
  1108   0.104346E+04  -0.802780E+02   0.765051E-07  -0.802780E+02   0.259137E+02   0.409242E-06   0.765051E-07   0.409242E-06   0.308926E-08
  1109   0.104644E+04  -0.802517E+02   0.653126E-07  -0.802517E+02   0.256226E+02   0.405438E-06   0.653126E-07   0.405438E-06   0.308316E-08
  1110   0.104950E+04  -0.802038E+02   0.544015E-07  -0.802038E+02   0.253345E+02   0.401616E-06   0.544015E-07   0.401616E-06   0.307708E-08
  1111   0.105247E+04  -0.801332E+02   0.437690E-07  -0.801332E+02   0.250465E+02   0.397776E-06   0.437690E-07   0.397776E-06   0.307101E-08
  1112   0.105558E+04  -0.800420E+02   0.334125E-07  -0.800420E+02   0.247585E+02   0.393919E-06   0.334125E-07   0.393919E-06   0.306496E-08
  1113   0.105854E+04  -0.799277E+02   0.233294E-07  -0.799277E+02   0.244721E+02   0.390044E-06   0.233294E-07   0.390044E-06   0.305892E-08
  1114   0.106148E+04  -0.797931E+02   0.135171E-07  -0.797931E+02   0.241851E+02   0.386153E-06   0.135171E-07   0.386153E-06   0.305290E-08
  1115   0.106448E+04  -0.796379E+02   0.397297E-08  -0.796379E+02   0.238999E+02   0.382244E-06   0.397297E-08   0.382244E-06   0.304689E-08
  1116   0.106747E+04  -0.794611E+02  -0.530568E-08  -0.794611E+02   0.236157E+02   0.378319E-06  -0.530568E-08   0.378319E-06   0.304089E-08
  1117   0.107036E+04  -0.792641E+02  -0.143215E-07  -0.792641E+02   0.233325E+02   0.374379E-06  -0.143215E-07   0.374379E-06   0.303491E-08
  1118   0.107324E+04  -0.790450E+02  -0.230770E-07  -0.790450E+02   0.230512E+02   0.370422E-06  -0.230770E-07   0.370422E-06   0.302894E-08
  1119   0.107618E+04  -0.788067E+02  -0.315749E-07  -0.788067E+02   0.227704E+02   0.366449E-06  -0.315749E-07   0.366449E-06   0.302299E-08
  1120   0.107902E+04  -0.785481E+02  -0.398179E-07  -0.785481E+02   0.224915E+02   0.362461E-06  -0.398179E-07   0.362461E-06   0.301705E-08
  1121   0.108184E+04  -0.782683E+02  -0.478085E-07  -0.782683E+02   0.222139E+02   0.358458E-06  -0.478085E-07   0.358458E-06   0.301113E-08
  1122   0.108464E+04  -0.779700E+02  -0.555494E-07  -0.779700E+02   0.219376E+02   0.354440E-06  -0.555494E-07   0.354440E-06   0.300522E-08
  1123   0.108735E+04  -0.776522E+02  -0.630431E-07  -0.776522E+02   0.216641E+02   0.350407E-06  -0.630431E-07   0.350407E-06   0.299933E-08
  1124   0.109010E+04  -0.773147E+02  -0.702925E-07  -0.773147E+02   0.213913E+02   0.346360E-06  -0.702925E-07   0.346360E-06   0.299344E-08
  1125   0.109275E+04  -0.769573E+02  -0.773000E-07  -0.769573E+02   0.211208E+02   0.342299E-06  -0.773000E-07   0.342299E-06   0.298758E-08
  1126   0.109538E+04  -0.765820E+02  -0.840683E-07  -0.765820E+02   0.208525E+02   0.338224E-06  -0.840683E-07   0.338224E-06   0.298172E-08
  1127   0.109798E+04  -0.761878E+02  -0.906001E-07  -0.761878E+02   0.205858E+02   0.334135E-06  -0.906001E-07   0.334135E-06   0.297588E-08
  1128   0.110055E+04  -0.757759E+02  -0.968979E-07  -0.757759E+02   0.203222E+02   0.330033E-06  -0.968979E-07   0.330033E-06   0.297006E-08
  1129   0.110309E+04  -0.753446E+02  -0.102964E-06  -0.753446E+02   0.200611E+02   0.325918E-06  -0.102964E-06   0.325918E-06   0.296425E-08
  1130   0.110545E+04  -0.748960E+02  -0.108802E-06  -0.748960E+02   0.198016E+02   0.321789E-06  -0.108802E-06   0.321789E-06   0.295845E-08
  1131   0.110793E+04  -0.744304E+02  -0.114414E-06  -0.744304E+02   0.195447E+02   0.317649E-06  -0.114414E-06   0.317649E-06   0.295267E-08
  1132   0.111029E+04  -0.739464E+02  -0.119802E-06  -0.739464E+02   0.192903E+02   0.313496E-06  -0.119802E-06   0.313496E-06   0.294690E-08
  1133   0.111255E+04  -0.734457E+02  -0.124970E-06  -0.734457E+02   0.190393E+02   0.309331E-06  -0.124970E-06   0.309331E-06   0.294114E-08
  1134   0.111485E+04  -0.729274E+02  -0.129920E-06  -0.729274E+02   0.187903E+02   0.305154E-06  -0.129920E-06   0.305154E-06   0.293540E-08
  1135   0.111703E+04  -0.723921E+02  -0.134654E-06  -0.723921E+02   0.185439E+02   0.300965E-06  -0.134654E-06   0.300965E-06   0.292967E-08
  1136   0.111918E+04  -0.718418E+02  -0.139175E-06  -0.718418E+02   0.183011E+02   0.296766E-06  -0.139175E-06   0.296766E-06   0.292396E-08
  1137   0.112128E+04  -0.712731E+02  -0.143486E-06  -0.712731E+02   0.180604E+02   0.292555E-06  -0.143486E-06   0.292555E-06   0.291826E-08
  1138   0.112335E+04  -0.706897E+02  -0.147589E-06  -0.706897E+02   0.178240E+02   0.288333E-06  -0.147589E-06   0.288333E-06   0.291257E-08
  1139   0.112537E+04  -0.700891E+02  -0.151487E-06  -0.700891E+02   0.175891E+02   0.284101E-06  -0.151487E-06   0.284101E-06   0.290690E-08
  1140   0.112727E+04  -0.694739E+02  -0.155183E-06  -0.694739E+02   0.173586E+02   0.279859E-06  -0.155183E-06   0.279859E-06   0.290124E-08
  1141   0.112913E+04  -0.688426E+02  -0.158679E-06  -0.688426E+02   0.171296E+02   0.275606E-06  -0.158679E-06   0.275606E-06   0.289559E-08
  1142   0.113094E+04  -0.681962E+02  -0.161978E-06  -0.681962E+02   0.169053E+02   0.271344E-06  -0.161978E-06   0.271344E-06   0.288996E-08
  1143   0.113271E+04  -0.675354E+02  -0.165083E-06  -0.675354E+02   0.166833E+02   0.267072E-06  -0.165083E-06   0.267072E-06   0.288434E-08
  1144   0.113428E+04  -0.668599E+02  -0.167995E-06  -0.668599E+02   0.164645E+02   0.262791E-06  -0.167995E-06   0.262791E-06   0.287873E-08
  1145   0.113594E+04  -0.661695E+02  -0.170719E-06  -0.661695E+02   0.162504E+02   0.258501E-06  -0.170719E-06   0.258501E-06   0.287314E-08
  1146   0.113749E+04  -0.654647E+02  -0.173256E-06  -0.654647E+02   0.160388E+02   0.254203E-06  -0.173256E-06   0.254203E-06   0.286756E-08
  1147   0.113898E+04  -0.647460E+02  -0.175609E-06  -0.647460E+02   0.158313E+02   0.249895E-06  -0.175609E-06   0.249895E-06   0.286199E-08
  1148   0.114034E+04  -0.640131E+02  -0.177781E-06  -0.640131E+02   0.156265E+02   0.245580E-06  -0.177781E-06   0.245580E-06   0.285644E-08
  1149   0.114172E+04  -0.632674E+02  -0.179774E-06  -0.632674E+02   0.154258E+02   0.241257E-06  -0.179774E-06   0.241257E-06   0.285090E-08
  1150   0.114297E+04  -0.625078E+02  -0.181591E-06  -0.625078E+02   0.152286E+02   0.236926E-06  -0.181591E-06   0.236926E-06   0.284537E-08
  1151   0.114424E+04  -0.617349E+02  -0.183234E-06  -0.617349E+02   0.150349E+02   0.232587E-06  -0.183234E-06   0.232587E-06   0.283986E-08
  1152   0.114530E+04  -0.609495E+02  -0.184705E-06  -0.609495E+02   0.148449E+02   0.228242E-06  -0.184705E-06   0.228242E-06   0.283436E-08
  1153   0.114645E+04  -0.601525E+02  -0.186005E-06  -0.601525E+02   0.146592E+02   0.223890E-06  -0.186005E-06   0.223890E-06   0.282887E-08
  1154   0.114747E+04  -0.593423E+02  -0.187135E-06  -0.593423E+02   0.144774E+02   0.219532E-06  -0.187135E-06   0.219532E-06   0.282340E-08
  1155   0.114842E+04  -0.585214E+02  -0.188095E-06  -0.585214E+02   0.142994E+02   0.215169E-06  -0.188095E-06   0.215169E-06   0.281794E-08
  1156   0.114923E+04  -0.576907E+02  -0.188888E-06  -0.576907E+02   0.141246E+02   0.210801E-06  -0.188888E-06   0.210801E-06   0.281249E-08
  1157   0.114998E+04  -0.568486E+02  -0.189513E-06  -0.568486E+02   0.139538E+02   0.206429E-06  -0.189513E-06   0.206429E-06   0.280705E-08
  1158   0.115074E+04  -0.559975E+02  -0.189973E-06  -0.559975E+02   0.137879E+02   0.202053E-06  -0.189973E-06   0.202053E-06   0.280163E-08
  1159   0.115143E+04  -0.551369E+02  -0.190268E-06  -0.551369E+02   0.136254E+02   0.197674E-06  -0.190268E-06   0.197674E-06   0.279622E-08
  1160   0.115190E+04  -0.542689E+02  -0.190400E-06  -0.542689E+02   0.134678E+02   0.193292E-06  -0.190400E-06   0.193292E-06   0.279082E-08
  1161   0.115245E+04  -0.533915E+02  -0.190369E-06  -0.533915E+02   0.133139E+02   0.188907E-06  -0.190369E-06   0.188907E-06   0.278544E-08
  1162   0.115285E+04  -0.525070E+02  -0.190177E-06  -0.525070E+02   0.131644E+02   0.184521E-06  -0.190177E-06   0.184521E-06   0.278007E-08
  1163   0.115318E+04  -0.516155E+02  -0.189824E-06  -0.516155E+02   0.130193E+02   0.180134E-06  -0.189824E-06   0.180134E-06   0.277471E-08
  1164   0.115351E+04  -0.507170E+02  -0.189312E-06  -0.507170E+02   0.128789E+02   0.175746E-06  -0.189312E-06   0.175746E-06   0.276936E-08
  1165   0.115368E+04  -0.498117E+02  -0.188641E-06  -0.498117E+02   0.127424E+02   0.171358E-06  -0.188641E-06   0.171358E-06   0.276403E-08
  1166   0.115371E+04  -0.489012E+02  -0.187814E-06  -0.489012E+02   0.126106E+02   0.166970E-06  -0.187814E-06   0.166970E-06   0.275871E-08
  1167   0.115380E+04  -0.479855E+02  -0.186830E-06  -0.479855E+02   0.124828E+02   0.162583E-06  -0.186830E-06   0.162583E-06   0.275340E-08
  1168   0.115374E+04  -0.470640E+02  -0.185692E-06  -0.470640E+02   0.123600E+02   0.158197E-06  -0.185692E-06   0.158197E-06   0.274810E-08
  1169   0.115368E+04  -0.461398E+02  -0.184400E-06  -0.461398E+02   0.122414E+02   0.153813E-06  -0.184400E-06   0.153813E-06   0.274282E-08
  1170   0.115353E+04  -0.452100E+02  -0.182955E-06  -0.452100E+02   0.121271E+02   0.149432E-06  -0.182955E-06   0.149432E-06   0.273755E-08
  1171   0.115322E+04  -0.442776E+02  -0.181358E-06  -0.442776E+02   0.120179E+02   0.145054E-06  -0.181358E-06   0.145054E-06   0.273229E-08
  1172   0.115290E+04  -0.433420E+02  -0.179611E-06  -0.433420E+02   0.119132E+02   0.140679E-06  -0.179611E-06   0.140679E-06   0.272705E-08
  1173   0.115249E+04  -0.424033E+02  -0.177714E-06  -0.424033E+02   0.118131E+02   0.136308E-06  -0.177714E-06   0.136308E-06   0.272181E-08
  1174   0.115200E+04  -0.414628E+02  -0.175669E-06  -0.414628E+02   0.117169E+02   0.131941E-06  -0.175669E-06   0.131941E-06   0.271659E-08
  1175   0.115141E+04  -0.405203E+02  -0.173476E-06  -0.405203E+02   0.116253E+02   0.127580E-06  -0.173476E-06   0.127580E-06   0.271138E-08
  1176   0.115066E+04  -0.395768E+02  -0.171138E-06  -0.395768E+02   0.115386E+02   0.123224E-06  -0.171138E-06   0.123224E-06   0.270619E-08
  1177   0.114996E+04  -0.386319E+02  -0.168654E-06  -0.386319E+02   0.114575E+02   0.118874E-06  -0.168654E-06   0.118874E-06   0.270100E-08
  1178   0.114910E+04  -0.376864E+02  -0.166026E-06  -0.376864E+02   0.113799E+02   0.114531E-06  -0.166026E-06   0.114531E-06   0.269583E-08
  1179   0.114829E+04  -0.367406E+02  -0.163255E-06  -0.367406E+02   0.113087E+02   0.110194E-06  -0.163255E-06   0.110194E-06   0.269067E-08
  1180   0.114731E+04  -0.357949E+02  -0.160342E-06  -0.357949E+02   0.112420E+02   0.105866E-06  -0.160342E-06   0.105866E-06   0.268552E-08
  1181   0.114630E+04  -0.348496E+02  -0.157288E-06  -0.348496E+02   0.111789E+02   0.101545E-06  -0.157288E-06   0.101545E-06   0.268039E-08
  1182   0.114512E+04  -0.339052E+02  -0.154095E-06  -0.339052E+02   0.111212E+02   0.972334E-07  -0.154095E-06   0.972334E-07   0.267526E-08
  1183   0.114391E+04  -0.329619E+02  -0.150763E-06  -0.329619E+02   0.110680E+02   0.929308E-07  -0.150763E-06   0.929308E-07   0.267015E-08
  1184   0.114261E+04  -0.320202E+02  -0.147293E-06  -0.320202E+02   0.110188E+02   0.886377E-07  -0.147293E-06   0.886377E-07   0.266505E-08
  1185   0.114127E+04  -0.310803E+02  -0.143687E-06  -0.310803E+02   0.109758E+02   0.843549E-07  -0.143687E-06   0.843549E-07   0.265996E-08
  1186   0.113983E+04  -0.301426E+02  -0.139946E-06  -0.301426E+02   0.109370E+02   0.800828E-07  -0.139946E-06   0.800828E-07   0.265489E-08
  1187   0.113835E+04  -0.292075E+02  -0.136070E-06  -0.292075E+02   0.109031E+02   0.758220E-07  -0.136070E-06   0.758220E-07   0.264982E-08
  1188   0.113677E+04  -0.282754E+02  -0.132062E-06  -0.282754E+02   0.108735E+02   0.715729E-07  -0.132062E-06   0.715729E-07   0.264477E-08
  1189   0.113508E+04  -0.273463E+02  -0.127921E-06  -0.273463E+02   0.108489E+02   0.673361E-07  -0.127921E-06   0.673361E-07   0.263973E-08
  1190   0.113335E+04  -0.264208E+02  -0.123649E-06  -0.264208E+02   0.108288E+02   0.631120E-07  -0.123649E-06   0.631120E-07   0.263470E-08
  1191   0.113151E+04  -0.254988E+02  -0.119247E-06  -0.254988E+02   0.108140E+02   0.589013E-07  -0.119247E-06   0.589013E-07   0.262969E-08
  1192   0.112963E+04  -0.245809E+02  -0.114716E-06  -0.245809E+02   0.108037E+02   0.547045E-07  -0.114716E-06   0.547045E-07   0.262468E-08
  1193   0.112764E+04  -0.236672E+02  -0.110057E-06  -0.236672E+02   0.107981E+02   0.505219E-07  -0.110057E-06   0.505219E-07   0.261969E-08
  1194   0.112560E+04  -0.227579E+02  -0.105272E-06  -0.227579E+02   0.107972E+02   0.463543E-07  -0.105272E-06   0.463543E-07   0.261471E-08
  1195   0.112352E+04  -0.218534E+02  -0.100361E-06  -0.218534E+02   0.108012E+02   0.422020E-07  -0.100361E-06   0.422020E-07   0.260974E-08
  1196   0.112125E+04  -0.209541E+02  -0.953261E-07  -0.209541E+02   0.108109E+02   0.380657E-07  -0.953261E-07   0.380657E-07   0.260478E-08
  1197   0.111901E+04  -0.200600E+02  -0.901674E-07  -0.200600E+02   0.108240E+02   0.339458E-07  -0.901674E-07   0.339458E-07   0.259983E-08
  1198   0.111665E+04  -0.191725E+02  -0.848864E-07  -0.191725E+02   0.108423E+02   0.298428E-07  -0.848864E-07   0.298428E-07   0.259490E-08
  1199   0.111424E+04  -0.182894E+02  -0.794841E-07  -0.182894E+02   0.108649E+02   0.257573E-07  -0.794841E-07   0.257573E-07   0.258997E-08
  1200   0.111170E+04  -0.174125E+02  -0.739617E-07  -0.174125E+02   0.108928E+02   0.216898E-07  -0.739617E-07   0.216898E-07   0.258506E-08
  1201   0.110919E+04  -0.165425E+02  -0.683202E-07  -0.165425E+02   0.109244E+02   0.176407E-07  -0.683202E-07   0.176407E-07   0.258016E-08
  1202   0.110647E+04  -0.156784E+02  -0.625605E-07  -0.156784E+02   0.109622E+02   0.136103E-07  -0.625605E-07   0.136103E-07   0.257527E-08
  1203   0.110378E+04  -0.148218E+02  -0.566835E-07  -0.148218E+02   0.110039E+02   0.959884E-08  -0.566835E-07   0.959884E-08   0.257039E-08
  1204   0.110096E+04  -0.139724E+02  -0.506901E-07  -0.139724E+02   0.110502E+02   0.560641E-08  -0.506901E-07   0.560641E-08   0.256552E-08
  1205   0.109809E+04  -0.131312E+02  -0.445811E-07  -0.131312E+02   0.110998E+02   0.163325E-08  -0.445811E-07   0.163325E-08   0.256067E-08
  1206   0.109517E+04  -0.122978E+02  -0.383575E-07  -0.122978E+02   0.111548E+02  -0.232047E-08  -0.383575E-07  -0.232047E-08   0.255582E-08
  1207   0.109227E+04  -0.114740E+02  -0.320202E-07  -0.114740E+02   0.112139E+02  -0.625456E-08  -0.320202E-07  -0.625456E-08   0.255099E-08
  1208   0.108924E+04  -0.106579E+02  -0.255700E-07  -0.106579E+02   0.112778E+02  -0.101688E-07  -0.255700E-07  -0.101688E-07   0.254617E-08
  1209   0.108609E+04  -0.985119E+01  -0.190079E-07  -0.985119E+01   0.113450E+02  -0.140631E-07  -0.190079E-07  -0.140631E-07   0.254136E-08
  1210   0.108295E+04  -0.905504E+01  -0.123346E-07  -0.905504E+01   0.114164E+02  -0.179372E-07  -0.123346E-07  -0.179372E-07   0.253656E-08
  1211   0.107969E+04  -0.826898E+01  -0.555113E-08  -0.826898E+01   0.114927E+02  -0.217908E-07  -0.555113E-08  -0.217908E-07   0.253177E-08
  1212   0.107645E+04  -0.749258E+01   0.134167E-08  -0.749258E+01   0.115724E+02  -0.256239E-07   0.134167E-08  -0.256239E-07   0.252699E-08
  1213   0.107308E+04  -0.672617E+01   0.834290E-08  -0.672617E+01   0.116556E+02  -0.294363E-07   0.834290E-08  -0.294363E-07   0.252223E-08
  1214   0.106972E+04  -0.597153E+01   0.154517E-07  -0.597153E+01   0.117438E+02  -0.332277E-07   0.154517E-07  -0.332277E-07   0.251747E-08
  1215   0.106632E+04  -0.522824E+01   0.226671E-07  -0.522824E+01   0.118349E+02  -0.369980E-07   0.226671E-07  -0.369980E-07   0.251273E-08
  1216   0.106285E+04  -0.449661E+01   0.299883E-07  -0.449661E+01   0.119303E+02  -0.407469E-07   0.299883E-07  -0.407469E-07   0.250799E-08
  1217   0.105919E+04  -0.377621E+01   0.374145E-07  -0.377621E+01   0.120293E+02  -0.444743E-07   0.374145E-07  -0.444743E-07   0.250327E-08
  1218   0.105562E+04  -0.306884E+01   0.449446E-07  -0.306884E+01   0.121327E+02  -0.481801E-07   0.449446E-07  -0.481801E-07   0.249856E-08
  1219   0.105191E+04  -0.237259E+01   0.525778E-07  -0.237259E+01   0.122383E+02  -0.518639E-07   0.525778E-07  -0.518639E-07   0.249386E-08
  1220   0.104823E+04  -0.169000E+01   0.603133E-07  -0.169000E+01   0.123476E+02  -0.555257E-07   0.603133E-07  -0.555257E-07   0.248917E-08
  1221   0.104448E+04  -0.101989E+01   0.681501E-07  -0.101989E+01   0.124600E+02  -0.591652E-07   0.681501E-07  -0.591652E-07   0.248449E-08
  1222   0.104069E+04  -0.364060E+00   0.760874E-07  -0.364060E+00   0.125769E+02  -0.627822E-07   0.760874E-07  -0.627822E-07   0.247982E-08
  1223   0.103683E+04   0.280141E+00   0.841243E-07   0.280141E+00   0.126969E+02  -0.663766E-07   0.841243E-07  -0.663766E-07   0.247517E-08
  1224   0.103292E+04   0.908689E+00   0.922599E-07   0.908689E+00   0.128185E+02  -0.699482E-07   0.922599E-07  -0.699482E-07   0.247052E-08
  1225   0.102902E+04   0.152350E+01   0.100493E-06   0.152350E+01   0.129447E+02  -0.734968E-07   0.100493E-06  -0.734968E-07   0.246588E-08
  1226   0.102507E+04   0.212500E+01   0.108824E-06   0.212500E+01   0.130734E+02  -0.770222E-07   0.108824E-06  -0.770222E-07   0.246126E-08
  1227   0.102113E+04   0.271139E+01   0.117250E-06   0.271139E+01   0.132053E+02  -0.805242E-07   0.117250E-06  -0.805242E-07   0.245664E-08
  1228   0.101706E+04   0.328385E+01   0.125771E-06   0.328385E+01   0.133405E+02  -0.840026E-07   0.125771E-06  -0.840026E-07   0.245204E-08
  1229   0.101300E+04   0.384058E+01   0.134387E-06   0.384058E+01   0.134782E+02  -0.874572E-07   0.134387E-06  -0.874572E-07   0.244744E-08
  1230   0.100874E+04   0.438349E+01   0.143096E-06   0.438349E+01   0.136185E+02  -0.908879E-07   0.143096E-06  -0.908879E-07   0.244286E-08
  1231   0.100457E+04   0.491078E+01   0.151898E-06   0.491078E+01   0.137621E+02  -0.942945E-07   0.151898E-06  -0.942945E-07   0.243829E-08
  1232   0.100034E+04   0.542362E+01   0.160791E-06   0.542362E+01   0.139077E+02  -0.976767E-07   0.160791E-06  -0.976767E-07   0.243373E-08
  1233   0.996194E+03   0.591948E+01   0.169775E-06   0.591948E+01   0.140574E+02  -0.101034E-06   0.169775E-06  -0.101034E-06   0.242918E-08
  1234   0.991917E+03   0.640100E+01   0.178849E-06   0.640100E+01   0.142083E+02  -0.104367E-06   0.178849E-06  -0.104367E-06   0.242463E-08
  1235   0.987876E+03   0.686640E+01   0.188011E-06   0.686640E+01   0.143627E+02  -0.107675E-06   0.188011E-06  -0.107675E-06   0.242010E-08
  1236   0.983627E+03   0.731611E+01   0.197262E-06   0.731611E+01   0.145185E+02  -0.110959E-06   0.197262E-06  -0.110959E-06   0.241558E-08
  1237   0.979317E+03   0.774905E+01   0.206600E-06   0.774905E+01   0.146770E+02  -0.114216E-06   0.206600E-06  -0.114216E-06   0.241107E-08
  1238   0.975020E+03   0.816568E+01   0.216024E-06   0.816568E+01   0.148384E+02  -0.117449E-06   0.216024E-06  -0.117449E-06   0.240657E-08
  1239   0.970663E+03   0.856566E+01   0.225534E-06   0.856566E+01   0.150012E+02  -0.120655E-06   0.225534E-06  -0.120655E-06   0.240208E-08
  1240   0.966243E+03   0.895018E+01   0.235128E-06   0.895018E+01   0.151669E+02  -0.123836E-06   0.235128E-06  -0.123836E-06   0.239760E-08
  1241   0.961911E+03   0.931743E+01   0.244806E-06   0.931743E+01   0.153340E+02  -0.126991E-06   0.244806E-06  -0.126991E-06   0.239313E-08
  1242   0.957442E+03   0.966934E+01   0.254566E-06   0.966934E+01   0.155049E+02  -0.130119E-06   0.254566E-06  -0.130119E-06   0.238867E-08
  1243   0.952986E+03   0.100024E+02   0.264409E-06   0.100024E+02   0.156759E+02  -0.133222E-06   0.264409E-06  -0.133222E-06   0.238422E-08
  1244   0.948541E+03   0.103201E+02   0.274332E-06   0.103201E+02   0.158506E+02  -0.136297E-06   0.274332E-06  -0.136297E-06   0.237979E-08
  1245   0.944107E+03   0.106204E+02   0.284336E-06   0.106204E+02   0.160269E+02  -0.139346E-06   0.284336E-06  -0.139346E-06   0.237536E-08
  1246   0.939611E+03   0.109048E+02   0.294418E-06   0.109048E+02   0.162042E+02  -0.142368E-06   0.294418E-06  -0.142368E-06   0.237094E-08
  1247   0.935051E+03   0.111714E+02   0.304579E-06   0.111714E+02   0.163838E+02  -0.145363E-06   0.304579E-06  -0.145363E-06   0.236653E-08
  1248   0.930502E+03   0.114205E+02   0.314818E-06   0.114205E+02   0.165651E+02  -0.148330E-06   0.314818E-06  -0.148330E-06   0.236213E-08
