#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1097   0.114549E+04  -0.743946E+02  -0.161353E-06  -0.743946E+02   0.193191E+02   0.344582E-06  -0.161353E-06   0.344582E-06   0.368597E-08
  1098   0.114801E+04  -0.738621E+02  -0.169181E-06  -0.738621E+02   0.190601E+02   0.339821E-06  -0.169181E-06   0.339821E-06   0.367871E-08
  1099   0.115047E+04  -0.733146E+02  -0.176529E-06  -0.733146E+02   0.188037E+02   0.335048E-06  -0.176529E-06   0.335048E-06   0.367147E-08
  1100   0.115285E+04  -0.727447E+02  -0.183390E-06  -0.727447E+02   0.185508E+02   0.330261E-06  -0.183390E-06   0.330261E-06   0.366425E-08
  1101   0.115517E+04  -0.721575E+02  -0.189756E-06  -0.721575E+02   0.182997E+02   0.325464E-06  -0.189756E-06   0.325464E-06   0.365704E-08
  1102   0.115757E+04  -0.715509E+02  -0.195635E-06  -0.715509E+02   0.180522E+02   0.320656E-06  -0.195635E-06   0.320656E-06   0.364985E-08
  1103   0.115975E+04  -0.709278E+02  -0.201037E-06  -0.709278E+02   0.178080E+02   0.315838E-06  -0.201037E-06   0.315838E-06   0.364268E-08
  1104   0.116193E+04  -0.702866E+02  -0.205972E-06  -0.702866E+02   0.175680E+02   0.311010E-06  -0.205972E-06   0.311010E-06   0.363553E-08
  1105   0.116397E+04  -0.696295E+02  -0.210450E-06  -0.696295E+02   0.173306E+02   0.306172E-06  -0.210450E-06   0.306172E-06   0.362839E-08
  1106   0.116602E+04  -0.689552E+02  -0.214481E-06  -0.689552E+02   0.170960E+02   0.301326E-06  -0.214481E-06   0.301326E-06   0.362127E-08
  1107   0.116799E+04  -0.682650E+02  -0.218076E-06  -0.682650E+02   0.168655E+02   0.296471E-06  -0.218076E-06   0.296471E-06   0.361417E-08
  1108   0.116990E+04  -0.675596E+02  -0.221244E-06  -0.675596E+02   0.166377E+02   0.291609E-06  -0.221244E-06   0.291609E-06   0.360709E-08
  1109   0.117166E+04  -0.668383E+02  -0.223996E-06  -0.668383E+02   0.164119E+02   0.286738E-06  -0.223996E-06   0.286738E-06   0.360002E-08
  1110   0.117343E+04  -0.661026E+02  -0.226341E-06  -0.661026E+02   0.161924E+02   0.281861E-06  -0.226341E-06   0.281861E-06   0.359297E-08
  1111   0.117505E+04  -0.653516E+02  -0.228290E-06  -0.653516E+02   0.159764E+02   0.276977E-06  -0.228290E-06   0.276977E-06   0.358594E-08
  1112   0.117675E+04  -0.645877E+02  -0.229853E-06  -0.645877E+02   0.157638E+02   0.272087E-06  -0.229853E-06   0.272087E-06   0.357892E-08
  1113   0.117823E+04  -0.638086E+02  -0.231039E-06  -0.638086E+02   0.155561E+02   0.267192E-06  -0.231039E-06   0.267192E-06   0.357192E-08
  1114   0.117964E+04  -0.630171E+02  -0.231860E-06  -0.630171E+02   0.153511E+02   0.262291E-06  -0.231860E-06   0.262291E-06   0.356494E-08
  1115   0.118106E+04  -0.622133E+02  -0.232325E-06  -0.622133E+02   0.151511E+02   0.257386E-06  -0.232325E-06   0.257386E-06   0.355798E-08
  1116   0.118240E+04  -0.613965E+02  -0.232445E-06  -0.613965E+02   0.149552E+02   0.252476E-06  -0.232445E-06   0.252476E-06   0.355103E-08
  1117   0.118360E+04  -0.605681E+02  -0.232229E-06  -0.605681E+02   0.147635E+02   0.247562E-06  -0.232229E-06   0.247562E-06   0.354409E-08
  1118   0.118473E+04  -0.597265E+02  -0.231687E-06  -0.597265E+02   0.145768E+02   0.242645E-06  -0.231687E-06   0.242645E-06   0.353718E-08
  1119   0.118587E+04  -0.588748E+02  -0.230830E-06  -0.588748E+02   0.143935E+02   0.237725E-06  -0.230830E-06   0.237725E-06   0.353028E-08
  1120   0.118686E+04  -0.580122E+02  -0.229667E-06  -0.580122E+02   0.142151E+02   0.232802E-06  -0.229667E-06   0.232802E-06   0.352340E-08
  1121   0.118778E+04  -0.571379E+02  -0.228210E-06  -0.571379E+02   0.140409E+02   0.227878E-06  -0.228210E-06   0.227878E-06   0.351653E-08
  1122   0.118862E+04  -0.562548E+02  -0.226467E-06  -0.562548E+02   0.138709E+02   0.222952E-06  -0.226467E-06   0.222952E-06   0.350969E-08
  1123   0.118933E+04  -0.553623E+02  -0.224450E-06  -0.553623E+02   0.137066E+02   0.218025E-06  -0.224450E-06   0.218025E-06   0.350285E-08
  1124   0.119003E+04  -0.544603E+02  -0.222168E-06  -0.544603E+02   0.135457E+02   0.213097E-06  -0.222168E-06   0.213097E-06   0.349604E-08
  1125   0.119059E+04  -0.535487E+02  -0.219631E-06  -0.535487E+02   0.133898E+02   0.208169E-06  -0.219631E-06   0.208169E-06   0.348924E-08
  1126   0.119108E+04  -0.526298E+02  -0.216849E-06  -0.526298E+02   0.132388E+02   0.203241E-06  -0.216849E-06   0.203241E-06   0.348246E-08
  1127   0.119150E+04  -0.517028E+02  -0.213833E-06  -0.517028E+02   0.130920E+02   0.198314E-06  -0.213833E-06   0.198314E-06   0.347569E-08
  1128   0.119185E+04  -0.507692E+02  -0.210592E-06  -0.507692E+02   0.129509E+02   0.193388E-06  -0.210592E-06   0.193388E-06   0.346894E-08
  1129   0.119213E+04  -0.498275E+02  -0.207137E-06  -0.498275E+02   0.128148E+02   0.188464E-06  -0.207137E-06   0.188464E-06   0.346221E-08
  1130   0.119218E+04  -0.488799E+02  -0.203478E-06  -0.488799E+02   0.126828E+02   0.183542E-06  -0.203478E-06   0.183542E-06   0.345549E-08
  1131   0.119232E+04  -0.479271E+02  -0.199625E-06  -0.479271E+02   0.125558E+02   0.178622E-06  -0.199625E-06   0.178622E-06   0.344879E-08
  1132   0.119230E+04  -0.469675E+02  -0.195588E-06  -0.469675E+02   0.124338E+02   0.173706E-06  -0.195588E-06   0.173706E-06   0.344210E-08
  1133   0.119215E+04  -0.460035E+02  -0.191377E-06  -0.460035E+02   0.123174E+02   0.168793E-06  -0.191377E-06   0.168793E-06   0.343543E-08
  1134   0.119199E+04  -0.450343E+02  -0.187002E-06  -0.450343E+02   0.122053E+02   0.163884E-06  -0.187002E-06   0.163884E-06   0.342878E-08
  1135   0.119169E+04  -0.440605E+02  -0.182474E-06  -0.440605E+02   0.120981E+02   0.158979E-06  -0.182474E-06   0.158979E-06   0.342214E-08
  1136   0.119132E+04  -0.430845E+02  -0.177802E-06  -0.430845E+02   0.119966E+02   0.154079E-06  -0.177802E-06   0.154079E-06   0.341552E-08
  1137   0.119087E+04  -0.421031E+02  -0.172997E-06  -0.421031E+02   0.118993E+02   0.149185E-06  -0.172997E-06   0.149185E-06   0.340891E-08
  1138   0.119035E+04  -0.411201E+02  -0.168068E-06  -0.411201E+02   0.118085E+02   0.144296E-06  -0.168068E-06   0.144296E-06   0.340232E-08
  1139   0.118976E+04  -0.401332E+02  -0.163026E-06  -0.401332E+02   0.117211E+02   0.139413E-06  -0.163026E-06   0.139413E-06   0.339575E-08
  1140   0.118903E+04  -0.391455E+02  -0.157881E-06  -0.391455E+02   0.116402E+02   0.134537E-06  -0.157881E-06   0.134537E-06   0.338919E-08
  1141   0.118822E+04  -0.381553E+02  -0.152643E-06  -0.381553E+02   0.115628E+02   0.129668E-06  -0.152643E-06   0.129668E-06   0.338265E-08
  1142   0.118734E+04  -0.371642E+02  -0.147323E-06  -0.371642E+02   0.114918E+02   0.124807E-06  -0.147323E-06   0.124807E-06   0.337612E-08
  1143   0.118639E+04  -0.361729E+02  -0.141929E-06  -0.361729E+02   0.114251E+02   0.119954E-06  -0.141929E-06   0.119954E-06   0.336961E-08
  1144   0.118521E+04  -0.351813E+02  -0.136473E-06  -0.351813E+02   0.113633E+02   0.115109E-06  -0.136473E-06   0.115109E-06   0.336311E-08
  1145   0.118412E+04  -0.341895E+02  -0.130964E-06  -0.341895E+02   0.113080E+02   0.110274E-06  -0.130964E-06   0.110274E-06   0.335663E-08
  1146   0.118287E+04  -0.331981E+02  -0.125413E-06  -0.331981E+02   0.112569E+02   0.105447E-06  -0.125413E-06   0.105447E-06   0.335017E-08
  1147   0.118156E+04  -0.322079E+02  -0.119829E-06  -0.322079E+02   0.112115E+02   0.100631E-06  -0.119829E-06   0.100631E-06   0.334372E-08
  1148   0.118009E+04  -0.312189E+02  -0.114223E-06  -0.312189E+02   0.111704E+02   0.958248E-07  -0.114223E-06   0.958248E-07   0.333728E-08
  1149   0.117863E+04  -0.302325E+02  -0.108605E-06  -0.302325E+02   0.111350E+02   0.910295E-07  -0.108605E-06   0.910295E-07   0.333086E-08
  1150   0.117702E+04  -0.292480E+02  -0.102985E-06  -0.292480E+02   0.111045E+02   0.862454E-07  -0.102985E-06   0.862454E-07   0.332446E-08
  1151   0.117541E+04  -0.282661E+02  -0.973707E-07  -0.282661E+02   0.110791E+02   0.814730E-07  -0.973707E-07   0.814730E-07   0.331807E-08
  1152   0.117358E+04  -0.272876E+02  -0.917601E-07  -0.272876E+02   0.110586E+02   0.767127E-07  -0.917601E-07   0.767127E-07   0.331170E-08
  1153   0.117183E+04  -0.263131E+02  -0.861489E-07  -0.263131E+02   0.110438E+02   0.719648E-07  -0.861489E-07   0.719648E-07   0.330534E-08
  1154   0.116993E+04  -0.253412E+02  -0.805326E-07  -0.253412E+02   0.110341E+02   0.672296E-07  -0.805326E-07   0.672296E-07   0.329899E-08
  1155   0.116795E+04  -0.243742E+02  -0.749069E-07  -0.243742E+02   0.110294E+02   0.625076E-07  -0.749069E-07   0.625076E-07   0.329267E-08
  1156   0.116583E+04  -0.234128E+02  -0.692675E-07  -0.234128E+02   0.110289E+02   0.577991E-07  -0.692675E-07   0.577991E-07   0.328635E-08
  1157   0.116363E+04  -0.224555E+02  -0.636100E-07  -0.224555E+02   0.110335E+02   0.531044E-07  -0.636100E-07   0.531044E-07   0.328005E-08
  1158   0.116143E+04  -0.215045E+02  -0.579300E-07  -0.215045E+02   0.110438E+02   0.484239E-07  -0.579300E-07   0.484239E-07   0.327377E-08
  1159   0.115916E+04  -0.205591E+02  -0.522232E-07  -0.205591E+02   0.110584E+02   0.437580E-07  -0.522232E-07   0.437580E-07   0.326750E-08
  1160   0.115667E+04  -0.196215E+02  -0.464852E-07  -0.196215E+02   0.110788E+02   0.391070E-07  -0.464852E-07   0.391070E-07   0.326125E-08
  1161   0.115425E+04  -0.186895E+02  -0.407115E-07  -0.186895E+02   0.111034E+02   0.344712E-07  -0.407115E-07   0.344712E-07   0.325501E-08
  1162   0.115169E+04  -0.177654E+02  -0.348979E-07  -0.177654E+02   0.111332E+02   0.298511E-07  -0.348979E-07   0.298511E-07   0.324879E-08
  1163   0.114905E+04  -0.168491E+02  -0.290401E-07  -0.168491E+02   0.111679E+02   0.252470E-07  -0.290401E-07   0.252470E-07   0.324258E-08
  1164   0.114641E+04  -0.159406E+02  -0.231335E-07  -0.159406E+02   0.112078E+02   0.206593E-07  -0.231335E-07   0.206593E-07   0.323638E-08
  1165   0.114362E+04  -0.150400E+02  -0.171739E-07  -0.150400E+02   0.112519E+02   0.160882E-07  -0.171739E-07   0.160882E-07   0.323020E-08
  1166   0.114068E+04  -0.141487E+02  -0.111569E-07  -0.141487E+02   0.113011E+02   0.115342E-07  -0.111569E-07   0.115342E-07   0.322404E-08
  1167   0.113781E+04  -0.132668E+02  -0.507804E-08  -0.132668E+02   0.113547E+02   0.699760E-08  -0.507804E-08   0.699760E-08   0.321789E-08
  1168   0.113480E+04  -0.123934E+02   0.106691E-08  -0.123934E+02   0.114133E+02   0.247879E-08   0.106691E-08   0.247879E-08   0.321175E-08
  1169   0.113179E+04  -0.115316E+02   0.728238E-08  -0.115316E+02   0.114763E+02  -0.202189E-08   0.728238E-08  -0.202189E-08   0.320563E-08
  1170   0.112870E+04  -0.106785E+02   0.135727E-07  -0.106785E+02   0.115437E+02  -0.650409E-08   0.135727E-07  -0.650409E-08   0.319952E-08
  1171   0.112546E+04  -0.983689E+01   0.199423E-07  -0.983689E+01   0.116161E+02  -0.109674E-07   0.199423E-07  -0.109674E-07   0.319343E-08
  1172   0.112222E+04  -0.900614E+01   0.263955E-07  -0.900614E+01   0.116929E+02  -0.154116E-07   0.263955E-07  -0.154116E-07   0.318735E-08
  1173   0.111891E+04  -0.818623E+01   0.329367E-07  -0.818623E+01   0.117741E+02  -0.198362E-07   0.329367E-07  -0.198362E-07   0.318128E-08
  1174   0.111552E+04  -0.737829E+01   0.395703E-07  -0.737829E+01   0.118589E+02  -0.242408E-07   0.395703E-07  -0.242408E-07   0.317523E-08
  1175   0.111205E+04  -0.658223E+01   0.463005E-07  -0.658223E+01   0.119481E+02  -0.286252E-07   0.463005E-07  -0.286252E-07   0.316920E-08
  1176   0.110844E+04  -0.579881E+01   0.531319E-07  -0.579881E+01   0.120416E+02  -0.329890E-07   0.531319E-07  -0.329890E-07   0.316318E-08
  1177   0.110489E+04  -0.502758E+01   0.600687E-07  -0.502758E+01   0.121403E+02  -0.373317E-07   0.600687E-07  -0.373317E-07   0.315717E-08
  1178   0.110120E+04  -0.426923E+01   0.671153E-07  -0.426923E+01   0.122420E+02  -0.416531E-07   0.671153E-07  -0.416531E-07   0.315118E-08
  1179   0.109758E+04  -0.352396E+01   0.742760E-07  -0.352396E+01   0.123495E+02  -0.459528E-07   0.742760E-07  -0.459528E-07   0.314520E-08
  1180   0.109381E+04  -0.279208E+01   0.815554E-07  -0.279208E+01   0.124606E+02  -0.502305E-07   0.815554E-07  -0.502305E-07   0.313923E-08
  1181   0.109004E+04  -0.207390E+01   0.889576E-07  -0.207390E+01   0.125747E+02  -0.544857E-07   0.889576E-07  -0.544857E-07   0.313328E-08
  1182   0.108612E+04  -0.136972E+01   0.964871E-07  -0.136972E+01   0.126933E+02  -0.587182E-07   0.964871E-07  -0.587182E-07   0.312734E-08
  1183   0.108219E+04  -0.679675E+00   0.104148E-06  -0.679675E+00   0.128155E+02  -0.629275E-07   0.104148E-06  -0.629275E-07   0.312142E-08
  1184   0.107819E+04  -0.417732E-02   0.111946E-06  -0.417732E-02   0.129407E+02  -0.671133E-07   0.111946E-06  -0.671133E-07   0.311551E-08
  1185   0.107419E+04   0.656692E+00   0.119883E-06   0.656692E+00   0.130710E+02  -0.712753E-07   0.119883E-06  -0.712753E-07   0.310961E-08
  1186   0.107011E+04   0.130249E+01   0.127965E-06   0.130249E+01   0.132043E+02  -0.754131E-07   0.127965E-06  -0.754131E-07   0.310373E-08
  1187   0.106603E+04   0.193309E+01   0.136197E-06   0.193309E+01   0.133413E+02  -0.795263E-07   0.136197E-06  -0.795263E-07   0.309786E-08
  1188   0.106187E+04   0.254812E+01   0.144582E-06   0.254812E+01   0.134813E+02  -0.836146E-07   0.144582E-06  -0.836146E-07   0.309201E-08
  1189   0.105763E+04   0.314764E+01   0.153125E-06   0.314764E+01   0.136250E+02  -0.876776E-07   0.153125E-06  -0.876776E-07   0.308617E-08
  1190   0.105339E+04   0.373121E+01   0.161830E-06   0.373121E+01   0.137717E+02  -0.917149E-07   0.161830E-06  -0.917149E-07   0.308034E-08
  1191   0.104908E+04   0.429890E+01   0.170701E-06   0.429890E+01   0.139222E+02  -0.957263E-07   0.170701E-06  -0.957263E-07   0.307452E-08
  1192   0.104476E+04   0.485025E+01   0.179744E-06   0.485025E+01   0.140756E+02  -0.997113E-07   0.179744E-06  -0.997113E-07   0.306872E-08
  1193   0.104036E+04   0.538527E+01   0.188962E-06   0.538527E+01   0.142320E+02  -0.103670E-06   0.188962E-06  -0.103670E-06   0.306294E-08
  1194   0.103596E+04   0.590388E+01   0.198359E-06   0.590388E+01   0.143915E+02  -0.107601E-06   0.198359E-06  -0.107601E-06   0.305716E-08
  1195   0.103156E+04   0.640578E+01   0.207941E-06   0.640578E+01   0.145539E+02  -0.111505E-06   0.207941E-06  -0.111505E-06   0.305140E-08
  1196   0.102701E+04   0.689051E+01   0.217711E-06   0.689051E+01   0.147202E+02  -0.115381E-06   0.217711E-06  -0.115381E-06   0.304566E-08
  1197   0.102252E+04   0.735838E+01   0.227673E-06   0.735838E+01   0.148879E+02  -0.119229E-06   0.227673E-06  -0.119229E-06   0.303992E-08
  1198   0.101796E+04   0.780797E+01   0.237833E-06   0.780797E+01   0.150587E+02  -0.123048E-06   0.237833E-06  -0.123048E-06   0.303420E-08
  1199   0.101339E+04   0.824149E+01   0.248195E-06   0.824149E+01   0.152318E+02  -0.126839E-06   0.248195E-06  -0.126839E-06   0.302849E-08
  1200   0.100875E+04   0.865740E+01   0.258762E-06   0.865740E+01   0.154079E+02  -0.130600E-06   0.258762E-06  -0.130600E-06   0.302280E-08
  1201   0.100418E+04   0.905493E+01   0.269538E-06   0.905493E+01   0.155856E+02  -0.134332E-06   0.269538E-06  -0.134332E-06   0.301712E-08
  1202   0.999451E+03   0.943556E+01   0.280518E-06   0.943556E+01   0.157671E+02  -0.138034E-06   0.280518E-06  -0.138034E-06   0.301145E-08
  1203   0.994795E+03   0.979778E+01   0.291695E-06   0.979778E+01   0.159502E+02  -0.141706E-06   0.291695E-06  -0.141706E-06   0.300580E-08
  1204   0.990061E+03   0.101423E+02   0.303065E-06   0.101423E+02   0.161356E+02  -0.145348E-06   0.303065E-06  -0.145348E-06   0.300016E-08
  1205   0.985323E+03   0.104684E+02   0.314619E-06   0.104684E+02   0.163218E+02  -0.148959E-06   0.314619E-06  -0.148959E-06   0.299453E-08
  1206   0.980581E+03   0.107767E+02   0.326352E-06   0.107767E+02   0.165111E+02  -0.152540E-06   0.326352E-06  -0.152540E-06   0.298891E-08
  1207   0.975909E+03   0.110658E+02   0.338259E-06   0.110658E+02   0.167020E+02  -0.156090E-06   0.338259E-06  -0.156090E-06   0.298331E-08
  1208   0.971159E+03   0.113379E+02   0.350332E-06   0.113379E+02   0.168952E+02  -0.159609E-06   0.350332E-06  -0.159609E-06   0.297772E-08
  1209   0.966331E+03   0.115914E+02   0.362565E-06   0.115914E+02   0.170893E+02  -0.163097E-06   0.362565E-06  -0.163097E-06   0.297214E-08
  1210   0.961573E+03   0.118257E+02   0.374952E-06   0.118257E+02   0.172849E+02  -0.166553E-06   0.374952E-06  -0.166553E-06   0.296658E-08
  1211   0.956736E+03   0.120413E+02   0.387487E-06   0.120413E+02   0.174829E+02  -0.169977E-06   0.387487E-06  -0.169977E-06   0.296103E-08
  1212   0.951970E+03   0.122391E+02   0.400164E-06   0.122391E+02   0.176818E+02  -0.173370E-06   0.400164E-06  -0.173370E-06   0.295549E-08
  1213   0.947125E+03   0.124190E+02   0.412976E-06   0.124190E+02   0.178816E+02  -0.176730E-06   0.412976E-06  -0.176730E-06   0.294996E-08
  1214   0.942351E+03   0.125795E+02   0.425917E-06   0.125795E+02   0.180837E+02  -0.180058E-06   0.425917E-06  -0.180058E-06   0.294445E-08
  1215   0.937573E+03   0.127213E+02   0.438981E-06   0.127213E+02   0.182859E+02  -0.183353E-06   0.438981E-06  -0.183353E-06   0.293895E-08
  1216   0.932790E+03   0.128445E+02   0.452162E-06   0.128445E+02   0.184898E+02  -0.186616E-06   0.452162E-06  -0.186616E-06   0.293346E-08
  1217   0.927855E+03   0.129497E+02   0.465453E-06   0.129497E+02   0.186945E+02  -0.189846E-06   0.465453E-06  -0.189846E-06   0.292799E-08
  1218   0.923064E+03   0.130354E+02   0.478849E-06   0.130354E+02   0.189009E+02  -0.193042E-06   0.478849E-06  -0.193042E-06   0.292252E-08
  1219   0.918194E+03   0.131038E+02   0.492342E-06   0.131038E+02   0.191066E+02  -0.196205E-06   0.492342E-06  -0.196205E-06   0.291707E-08
  1220   0.913395E+03   0.131527E+02   0.505927E-06   0.131527E+02   0.193133E+02  -0.199335E-06   0.505927E-06  -0.199335E-06   0.291163E-08
  1221   0.908592E+03   0.131836E+02   0.519598E-06   0.131836E+02   0.195201E+02  -0.202431E-06   0.519598E-06  -0.202431E-06   0.290621E-08
  1222   0.903784E+03   0.131949E+02   0.533347E-06   0.131949E+02   0.197286E+02  -0.205492E-06   0.533347E-06  -0.205492E-06   0.290080E-08
  1223   0.898973E+03   0.131895E+02   0.547170E-06   0.131895E+02   0.199373E+02  -0.208519E-06   0.547170E-06  -0.208519E-06   0.289539E-08
  1224   0.894157E+03   0.131639E+02   0.561059E-06   0.131639E+02   0.201446E+02  -0.211512E-06   0.561059E-06  -0.211512E-06   0.289001E-08
  1225   0.889411E+03   0.131200E+02   0.575009E-06   0.131200E+02   0.203535E+02  -0.214470E-06   0.575009E-06  -0.214470E-06   0.288463E-08
  1226   0.884661E+03   0.130588E+02   0.589013E-06   0.130588E+02   0.205619E+02  -0.217394E-06   0.589013E-06  -0.217394E-06   0.287927E-08
  1227   0.879981E+03   0.129786E+02   0.603065E-06   0.129786E+02   0.207705E+02  -0.220282E-06   0.603065E-06  -0.220282E-06   0.287391E-08
  1228   0.875222E+03   0.128810E+02   0.617159E-06   0.128810E+02   0.209793E+02  -0.223134E-06   0.617159E-06  -0.223134E-06   0.286857E-08
  1229   0.870533E+03   0.127644E+02   0.631289E-06   0.127644E+02   0.211875E+02  -0.225952E-06   0.631289E-06  -0.225952E-06   0.286325E-08
  1230   0.865692E+03   0.126310E+02   0.645447E-06   0.126310E+02   0.213952E+02  -0.228733E-06   0.645447E-06  -0.228733E-06   0.285793E-08
  1231   0.860995E+03   0.124794E+02   0.659629E-06   0.124794E+02   0.216030E+02  -0.231479E-06   0.659629E-06  -0.231479E-06   0.285263E-08
  1232   0.856294E+03   0.123110E+02   0.673828E-06   0.123110E+02   0.218096E+02  -0.234188E-06   0.673828E-06  -0.234188E-06   0.284734E-08
  1233   0.851736E+03   0.121235E+02   0.688037E-06   0.121235E+02   0.220171E+02  -0.236861E-06   0.688037E-06  -0.236861E-06   0.284206E-08
  1234   0.847101E+03   0.119198E+02   0.702250E-06   0.119198E+02   0.222226E+02  -0.239497E-06   0.702250E-06  -0.239497E-06   0.283679E-08
  1235   0.842758E+03   0.116986E+02   0.716462E-06   0.116986E+02   0.224283E+02  -0.242096E-06   0.716462E-06  -0.242096E-06   0.283153E-08
  1236   0.838262E+03   0.114605E+02   0.730665E-06   0.114605E+02   0.226320E+02  -0.244659E-06   0.730665E-06  -0.244659E-06   0.282629E-08
  1237   0.833762E+03   0.112047E+02   0.744854E-06   0.112047E+02   0.228351E+02  -0.247184E-06   0.744854E-06  -0.247184E-06   0.282106E-08
  1238   0.829331E+03   0.109320E+02   0.759022E-06   0.109320E+02   0.230377E+02  -0.249672E-06   0.759022E-06  -0.249672E-06   0.281584E-08
  1239   0.824897E+03   0.106423E+02   0.773164E-06   0.106423E+02   0.232384E+02  -0.252122E-06   0.773164E-06  -0.252122E-06   0.281063E-08
  1240   0.820458E+03   0.103372E+02   0.787272E-06   0.103372E+02   0.234385E+02  -0.254534E-06   0.787272E-06  -0.254534E-06   0.280543E-08
  1241   0.816163E+03   0.100150E+02   0.801341E-06   0.100150E+02   0.236366E+02  -0.256908E-06   0.801341E-06  -0.256908E-06   0.280024E-08
  1242   0.811789E+03   0.967801E+01   0.815365E-06   0.967801E+01   0.238350E+02  -0.259243E-06   0.815365E-06  -0.259243E-06   0.279507E-08
  1243   0.807486E+03   0.932303E+01   0.829336E-06   0.932303E+01   0.240298E+02  -0.261540E-06   0.829336E-06  -0.261540E-06   0.278991E-08
  1244   0.803252E+03   0.895381E+01   0.843250E-06   0.895381E+01   0.242250E+02  -0.263799E-06   0.843250E-06  -0.263799E-06   0.278476E-08
  1245   0.799088E+03   0.856868E+01   0.857099E-06   0.856868E+01   0.244181E+02  -0.266018E-06   0.857099E-06  -0.266018E-06   0.277962E-08
  1246   0.794920E+03   0.816934E+01   0.870878E-06   0.816934E+01   0.246085E+02  -0.268198E-06   0.870878E-06  -0.268198E-06   0.277449E-08
  1247   0.790747E+03   0.775421E+01   0.884580E-06   0.775421E+01   0.247977E+02  -0.270339E-06   0.884580E-06  -0.270339E-06   0.276938E-08
  1248   0.786644E+03   0.732393E+01   0.898199E-06   0.732393E+01   0.249849E+02  -0.272440E-06   0.898199E-06  -0.272440E-06   0.276427E-08
  1249   0.782610E+03   0.687938E+01   0.911728E-06   0.687938E+01   0.251717E+02  -0.274501E-06   0.911728E-06  -0.274501E-06   0.275918E-08
  1250   0.778647E+03   0.642037E+01   0.925162E-06   0.642037E+01   0.253550E+02  -0.276523E-06   0.925162E-06  -0.276523E-06   0.275410E-08
  1251   0.774679E+03   0.594705E+01   0.938496E-06   0.594705E+01   0.255356E+02  -0.278504E-06   0.938496E-06  -0.278504E-06   0.274902E-08
  1252   0.770855E+03   0.545961E+01   0.951729E-06   0.545961E+01   0.257157E+02  -0.280445E-06   0.951729E-06  -0.280445E-06   0.274397E-08
  1253   0.766953E+03   0.495870E+01   0.964863E-06   0.495870E+01   0.258924E+02  -0.282346E-06   0.964863E-06  -0.282346E-06   0.273892E-08
  1254   0.763120E+03   0.444439E+01   0.977899E-06   0.444439E+01   0.260663E+02  -0.284206E-06   0.977899E-06  -0.284206E-06   0.273388E-08
  1255   0.759358E+03   0.391680E+01   0.990839E-06   0.391680E+01   0.262391E+02  -0.286027E-06   0.990839E-06  -0.286027E-06   0.272885E-08
  1256   0.755740E+03   0.337654E+01   0.100368E-05   0.337654E+01   0.264084E+02  -0.287808E-06   0.100368E-05  -0.287808E-06   0.272384E-08
  1257   0.752118E+03   0.282362E+01   0.101643E-05   0.282362E+01   0.265757E+02  -0.289548E-06   0.101643E-05  -0.289548E-06   0.271884E-08
  1258   0.748492E+03   0.225845E+01   0.102909E-05   0.225845E+01   0.267396E+02  -0.291249E-06   0.102909E-05  -0.291249E-06   0.271384E-08
  1259   0.744936E+03   0.168127E+01   0.104166E-05   0.168127E+01   0.269015E+02  -0.292910E-06   0.104166E-05  -0.292910E-06   0.270886E-08
  1260   0.741450E+03   0.109246E+01   0.105413E-05   0.109246E+01   0.270600E+02  -0.294531E-06   0.105413E-05  -0.294531E-06   0.270389E-08
  1261   0.738036E+03   0.492190E+00   0.106652E-05   0.492190E+00   0.272164E+02  -0.296113E-06   0.106652E-05  -0.296113E-06   0.269893E-08
  1262   0.734691E+03  -0.119025E+00   0.107882E-05  -0.119025E+00   0.273702E+02  -0.297655E-06   0.107882E-05  -0.297655E-06   0.269398E-08
  1263   0.731417E+03  -0.741206E+00   0.109103E-05  -0.741206E+00   0.275205E+02  -0.299157E-06   0.109103E-05  -0.299157E-06   0.268905E-08
  1264   0.728140E+03  -0.137407E+01   0.110316E-05  -0.137407E+01   0.276681E+02  -0.300620E-06   0.110316E-05  -0.300620E-06   0.268412E-08
  1265   0.725008E+03  -0.201713E+01   0.111520E-05  -0.201713E+01   0.278122E+02  -0.302043E-06   0.111520E-05  -0.302043E-06   0.267920E-08
  1266   0.721872E+03  -0.266993E+01   0.112716E-05  -0.266993E+01   0.279535E+02  -0.303427E-06   0.112716E-05  -0.303427E-06   0.267430E-08
  1267   0.718807E+03  -0.333252E+01   0.113905E-05  -0.333252E+01   0.280907E+02  -0.304772E-06   0.113905E-05  -0.304772E-06   0.266940E-08
  1268   0.715821E+03  -0.400452E+01   0.115085E-05  -0.400452E+01   0.282267E+02  -0.306077E-06   0.115085E-05  -0.306077E-06   0.266452E-08
  1269   0.712913E+03  -0.468514E+01   0.116257E-05  -0.468514E+01   0.283569E+02  -0.307343E-06   0.116257E-05  -0.307343E-06   0.265965E-08
  1270   0.710046E+03  -0.537529E+01   0.117421E-05  -0.537529E+01   0.284844E+02  -0.308569E-06   0.117421E-05  -0.308569E-06   0.265478E-08
  1271   0.707258E+03  -0.607336E+01   0.118578E-05  -0.607336E+01   0.286092E+02  -0.309757E-06   0.118578E-05  -0.309757E-06   0.264993E-08
  1272   0.704519E+03  -0.677935E+01   0.119728E-05  -0.677935E+01   0.287305E+02  -0.310905E-06   0.119728E-05  -0.310905E-06   0.264509E-08
